08-Mar-2018 10:55:05

Rotor = T-Motor 18 inch    Motor = Scorpion SII-4020-420KV    Rotation = CCW

Tunnel RPM = 550.0    AoA = 5 deg   Motor Speed = 3000 rpm

Scan Rate = 2000 Hz   Number of Readings = 5000   Pressure = 29.26 inHg  

  Time(s)       Temp(f)    Velocity(m/s)    Position(deg)     Fx(N)         Fy(N)         Fz(N)        Tx(Nm)        Ty(Nm)       Tz(Nm) 
  0.720457     68.836308      12.220561       335.214394      0.672413     -15.830877      11.359356      1.080964     -0.624497    -0.257608  
  0.720820     68.646920      12.224906       344.743704      4.409971     -12.403580      19.756859      0.946763     -0.476827    -0.172561  
  0.721183     68.678486      12.227884       354.107068      10.730472     -4.979492      11.251724      0.859830     -0.587658    -0.224952  
  0.721547     68.646920      12.223599       2.661145      6.239857     -5.790400      4.327823      0.648455     -0.594479    -0.260701  
  0.721908     69.246644      12.237071       11.408181     -1.095404      3.112450      1.136736      0.610874     -0.442576    -0.252175  
  0.722269     69.278204      12.220435       20.510786     -4.700382     -3.706961      17.755174      0.362142     -0.158276    -0.146084  
  0.722660     69.436026      12.209162       29.779324     -2.131501     -3.413715      17.421076      0.177770     -0.196725    -0.186333  
  0.723023     69.372898      12.194012       38.502653      2.171421      2.679640      29.820220      0.139250     -0.061335    -0.293465  
  0.723387     69.688541      12.196337       47.700080      5.643196      0.862174      14.942734      0.018145     -0.199813    -0.383141  
  0.723748     69.309771      12.163077       56.944912      11.332467      5.662072      9.018680     -0.062671     -0.466469    -0.140011  
  0.724111     69.309771      12.148604       65.786767      11.280226      12.390061      6.725524     -0.083259     -0.516820    -0.105004  
  0.724473     69.499153      12.134967       74.960483      11.221294      7.986260      17.200402     -0.126399     -0.459648    -0.293361  
  0.724836     69.656974      12.052085       83.683816      6.008156      13.273304      15.312523     -0.059751     -0.447725    -0.310622  
  0.725198     69.846362      12.105929       92.430854     -0.276710      7.173426      9.939179      0.032730     -0.551662    -0.254851  
  0.725560     69.499153      12.088732       100.490448     -4.833842      6.102045      13.493452      0.287126     -0.641737    -0.187420  
  0.725924     69.593847      12.083193       110.185677     -18.152710      5.235219      12.823994      0.503910     -0.490504    -0.091047  
  0.726289     69.593847      12.071268       118.600842     -20.148931     -1.440396      10.050770      0.665016     -0.546134    -0.248913  
  0.726650     69.562280      12.072234       128.082720     -16.913254     -3.708407      12.665669      0.873914     -0.591439    -0.360105  
  0.727014     69.120383      12.067192       137.351267     -11.125709     -13.414865      10.090477      0.972444     -0.689586    -0.149492  
  0.727378     68.773180      12.064555       146.785732     -5.510883     -15.367739      6.313087      1.075920     -0.736180    -0.085807  
  0.727742     68.678486      12.159760       156.054270     -0.704172     -10.392393      10.490994      1.163810     -0.589710    -0.180159  
  0.728106     69.088823      12.091979       165.204293      1.063133     -14.492419      13.750550      0.973308     -0.522202    -0.313339  
  0.728470     69.088823      12.105194       174.283196      5.295868     -4.225417      7.188315      1.012985     -0.617222    -0.361608  
  0.728833     68.773180      12.116095       183.077639      8.108741     -9.370582      9.996922      0.787319     -0.654552    -0.214659  
  0.729198     69.057256      12.144388       192.180231      2.373830      0.747170      9.609857      0.729626     -0.496218    -0.124769  
  0.729561     68.741614      12.152600       200.950985     -2.664961     -0.671427      13.542372      0.621389     -0.312098    -0.220537  
  0.729925     69.688541      12.198961       210.148403     -3.472476     -5.668656      10.038735      0.407872     -0.321368    -0.333154  
  0.730289     69.656974      12.220881       219.251013      4.093338      0.082592      31.816351      0.322877     -0.164155    -0.193721  
  0.730652     69.309771      12.244335       228.258796      9.872351     -0.014392      26.742540      0.214168     -0.252780    -0.179557  
  0.731013     69.120383      12.255196       237.337700      12.897798      8.156512      4.735711      0.234869     -0.572656    -0.211657  
  0.731374     69.088823      12.275686       246.203262      17.125371      7.695353      6.965197      0.137369     -0.699501    -0.268164  
  0.731738     69.436026      12.294037       254.950292      12.503458      6.225870      10.590186      0.026171     -0.646962    -0.277340  
  0.732102     69.309771      12.299074       264.100297      1.656253      9.437913      14.485115      0.145136     -0.490424    -0.189302  
  0.732466     69.593847      12.325769       273.629588     -3.834520      11.623704      5.493769      0.288190     -0.634495    -0.196342  
  0.732949     69.783235      12.330570       282.376636     -7.488254      12.309269      14.853279      0.509012     -0.677805    -0.271844  
  0.733347     69.720101      12.319445       291.313300     -16.282378      3.208203      22.202246      0.635389     -0.539579    -0.250812  
  0.733741     69.530720      12.317241       300.226275     -18.644935     -4.472198      9.647108      0.801121     -0.633542    -0.263280  
  0.734137     69.246644      12.312636       309.328867     -19.648941     -6.644091      11.009688      1.002047     -0.592804    -0.086900  
  0.734503     68.899435      12.290403       318.455202     -12.446634     -17.964780      6.231207      1.018095     -0.711500    -0.108459  
  0.734865     68.962562      12.278126       327.391848     -8.199423     -8.828534      4.874888      1.211028     -0.691490    -0.250967  
  0.735227     68.931001      12.268643       336.447062      1.373803     -16.017434      11.191733      1.086565     -0.654659    -0.344767  
  0.735589     68.773180      12.154278       346.023749      4.797247     -12.244037      21.409066      0.944564     -0.473487    -0.166453  
  0.735953     68.173456      12.227261       354.889311      9.360160     -6.127305      11.671544      0.844043     -0.561369    -0.117124  
  0.736317     68.867868      12.215694       2.590031      4.129526     -3.544514      2.834870      0.657762     -0.580826    -0.241692  
  0.736680     69.404459      12.211417       11.668932     -2.221604      3.442180      0.612537      0.626470     -0.448870    -0.356329  
  0.737043     69.467592      12.193791       20.321149     -3.620448     -4.832878      17.919081      0.333096     -0.194354    -0.215644  
  0.737408     69.436026      12.178987       29.163003     -0.940014     -3.950467      19.434269      0.144274     -0.211398    -0.109969  
  0.737772     69.656974      12.174958       38.075972      2.436710      1.484736      30.283668      0.098760     -0.042037    -0.197427  
  0.738133     69.814795      12.162303       47.960830      5.494219      3.702331      15.594633      0.027031     -0.173500    -0.422240  
  0.738497     69.499153      12.294771       56.850094      10.085119      5.802373      6.931174     -0.088828     -0.450305    -0.256445  
  0.738861     69.215077      12.151465       66.000108      12.756785      13.791528      7.277006     -0.101838     -0.530040    -0.088947  
  0.739255     69.436026      12.144786       74.960483      12.521165      6.828224      18.708983     -0.152117     -0.448187    -0.201268  
  0.739618     69.467592      12.149099       83.897156      6.161629      12.433621      14.515680     -0.086477     -0.424251    -0.309400  
  0.739981     69.751668      12.152360       92.786425     -0.365180      8.866880      7.883730      0.049557     -0.546001    -0.331160  
  0.740343     69.530720      12.136647       101.912733     -4.960458      5.183064      13.933931      0.285944     -0.615672    -0.210319  
  0.740707     69.499153      12.157361       110.754589     -17.581546      4.744452      14.088195      0.495415     -0.478924    -0.036980  
  0.741072     69.530720      12.168248       119.454214     -19.300529     -1.689060      9.792280      0.633107     -0.530510    -0.189776  
  0.741435     69.562280      12.173869       128.888680     -15.031584     -3.823722      13.423014      0.855049     -0.604317    -0.405967  
  0.741797     69.183511      12.178707       138.062400     -11.699356     -11.801241      9.090517      0.987469     -0.660532    -0.217226  
  0.742159     68.867868      12.185568       147.283534     -6.831510     -14.178588      5.088299      1.082699     -0.698137    -0.059508  
  0.742523     68.836308      12.191759       156.480952     -0.548488     -12.564626      8.816075      1.121849     -0.597614    -0.194973  
  0.742887     68.899435      12.202969       165.583561      3.611169     -16.232241      16.102752      0.947807     -0.531179    -0.357660  
  0.743250     69.404459      12.231052       174.638758      7.420094     -4.971316      8.712245      1.010796     -0.626581    -0.338637  
  0.743614     68.741614      12.211618       183.646542      8.762982     -8.358908      8.722769      0.799095     -0.661282    -0.103772  
  0.743977     69.183511      12.227190       192.749152      1.054956      2.312987      9.417320      0.738352     -0.467920    -0.192760  
  0.744341     69.436026      12.234032       201.875468     -3.008108      0.320908      13.742459      0.610675     -0.301878    -0.385379  
  0.744704     69.151950      12.235976       210.646204     -3.972343     -5.502025      10.120081      0.389396     -0.295164    -0.310342  
  0.745066     69.246644      12.235764       219.843622      4.180635     -0.363678      30.610370      0.312349     -0.164534    -0.065562  
  0.745430     69.278204      12.241356       228.780304      8.740777      0.377451      27.918427      0.249396     -0.197701    -0.154734  
  0.745792     69.246644      12.243604       237.859207      12.067969      8.086669      4.200666      0.252497     -0.529752    -0.295598  
  0.746156     69.151950      12.101953       246.701045      16.918349      5.271382      7.612010      0.112646     -0.668499    -0.302187  
  0.746520     69.404459      12.241510       255.803655      13.337655      6.369041      10.539267      0.041036     -0.641132    -0.224615  
  0.746882     69.499153      12.243913       264.740337      2.640705      10.911231      15.667201      0.187189     -0.473918    -0.148081  
  0.747246     69.530720      12.241664       272.776225     -2.966838      12.302550      4.749603      0.309301     -0.625149    -0.265756  
  0.747611     69.972616      12.240234       280.906938     -7.493872      9.522830      13.328687      0.478705     -0.661165    -0.435574  
  0.747972     69.593847      12.242394       290.104356     -16.126162      4.591718      21.699425      0.649573     -0.528563    -0.238173  
  0.748396     69.467592      12.235705       298.424722     -19.698390     -3.977807      11.944593      0.817047     -0.573425    -0.109236  
  0.748761     69.309771      12.228649       308.262181     -20.869311     -6.990986      10.885655      1.019629     -0.544336    -0.073667  
  0.749124     69.183511      12.387001       317.530718     -12.395862     -17.233149      6.685887      1.050631     -0.688216    -0.283076  
  0.749489     69.025689      12.231901       325.661414     -7.198861     -11.557237      4.830123      1.177504     -0.700854    -0.305835  
  0.749852     68.646920      12.223599       334.929952      2.891240     -16.109167      10.506597      1.090497     -0.660171    -0.202380  
  0.750215     68.804741      12.225425       345.051853      4.374561     -12.614904      20.986164      0.929478     -0.457784    -0.082431  
  0.750578     69.088823      12.237858       354.083361      7.840047     -4.360757      11.156821      0.858743     -0.521395    -0.219285  
  0.750940     69.120383      12.225152       2.708555      3.854615     -3.837886      5.152485      0.654464     -0.555219    -0.320348  
  0.751301     69.341332      12.249924       11.787456     -2.066918      2.584056      0.542868      0.579385     -0.458791    -0.279437  
  0.751662     69.341332      12.257756       20.937470     -2.408672     -2.684662      17.700684      0.325378     -0.199504    -0.150067  
  0.752023     70.004183      12.268044       29.826734     -0.893585     -1.704628      18.892949      0.158906     -0.210756    -0.230286  
  0.752386     69.656974      12.270545       38.881931      0.635864     -0.839429      28.983333      0.087445     -0.018822    -0.259472  
  0.752750     69.530720      12.270386       48.150469      7.400533      1.683271      16.163271      0.002963     -0.224224    -0.313465  
  0.753113     69.341332      12.270798       57.039733      9.921574      5.677141      7.521704     -0.091922     -0.457302    -0.146052  
  0.753473     69.341332      12.273404       66.260862      13.961725      13.512460      7.078600     -0.108074     -0.561936    -0.166953  
  0.753835     69.530720      12.304244       75.031603      12.969922      9.591246      17.897662     -0.145638     -0.489070    -0.311265  
  0.754199     69.341332      12.270798       83.944569      6.463284      11.680984      12.658762     -0.084588     -0.470485    -0.302939  
  0.754564     69.530720      12.271690       93.213107      0.136587      7.682258      9.241499      0.047760     -0.563590    -0.206410  
  0.754928     69.562280      12.266839       102.054963     -5.014184      6.314101      13.074948      0.280287     -0.636697    -0.206394  
  0.755290     69.972616      12.263761       110.114557     -18.802675      4.384514      15.803479      0.495933     -0.456386    -0.165398  
  0.755670     69.562280      12.252482       119.572738     -20.603855     -4.284796      8.777435      0.633404     -0.547267    -0.266095  
  0.756048     69.593847      12.245008       128.390887     -18.133847     -1.162493      12.775558      0.918137     -0.595856    -0.279641  
  0.756409     69.246644      12.234457       137.754242     -12.419166     -11.614960      8.690522      1.011283     -0.675804    -0.160551  
  0.756772     68.899435      12.043458       147.046486     -5.481360     -15.551893      7.491480      1.080929     -0.709198    -0.185230  
  0.757135     67.952508      12.195958       156.196509      0.985032     -14.216418      9.786522      1.115735     -0.611552    -0.289373  
  0.757497     68.552232      12.193722       165.393927      2.843984     -15.501522      17.209408      0.977141     -0.514597    -0.262957  
  0.757860     68.931001      12.187607       174.520243      4.708183     -2.050964      6.486764      1.064349     -0.605886    -0.225251  
  0.758223     68.836308      12.172082       183.599129      6.783858     -8.107832      8.592963      0.823300     -0.643651    -0.162686  
  0.758585     68.836308      12.168144       192.322470      2.330661     -1.421968      8.764753      0.714484     -0.504382    -0.224837  
  0.758947     69.183511      12.156365       201.472475     -2.284948     -2.141400      15.156218      0.591904     -0.302983    -0.268695  
  0.759309     69.341332      12.142382       210.432863     -5.030216     -3.159600      9.147435      0.452907     -0.284667    -0.249606  
  0.759672     69.404459      12.140471       219.606575      3.402821      0.687958      30.669762      0.349789     -0.143919    -0.120653  
  0.760034     69.372898      12.128245       228.875112      8.619184     -0.748569      28.725019      0.230021     -0.192904    -0.241878  
  0.760395     69.246644      12.118882       237.693262      12.511719      8.099183      3.759538      0.265296     -0.552026    -0.322016  
  0.760756     69.183511      12.110239       246.772165      16.838255      7.618448      7.392086      0.141163     -0.676593    -0.219370  
  0.761118     69.688541      12.112057       255.637727      12.313850      6.310669      10.648700      0.040456     -0.605319    -0.183841  
  0.761483     69.467592      12.075129       264.195123      2.383036      8.417677      16.008145      0.156211     -0.447565    -0.204264  
  0.761845     69.562280      12.102682       273.392541     -2.706135      11.655840      3.994613      0.284091     -0.632920    -0.287488  
  0.762206     69.656974      12.101120       282.115882     -7.481542      12.185159      13.885773      0.471571     -0.648743    -0.252698  
  0.762569     69.656974      12.102442       291.479228     -14.872853      5.209884      22.394349      0.598899     -0.525491    -0.189667  
  0.762931     69.530720      12.093062       300.558131     -18.698577     -2.876098      11.562232      0.776684     -0.565294    -0.243535  
  0.763296     69.372898      12.103160       309.471106     -19.231442     -7.632301      9.806735      0.953846     -0.568156    -0.213940  
  0.763659     69.025689      12.100509       318.526285     -12.184066     -16.853636      6.430422      1.002621     -0.696679    -0.208553  
  0.764104     68.899435      12.096421       327.723739     -10.156872     -10.420742      5.666315      1.134101     -0.625730    -0.146092  
  0.764466     68.899435      12.146523       337.039690      0.780072     -14.548758      10.539917      1.073836     -0.618933    -0.228833  
  0.764829     68.867868      12.109265       346.308227      5.662862     -12.532713      20.214322      0.911595     -0.493781    -0.286647  
  0.765193     68.931001      12.113946       355.410819      11.635662     -3.945838      11.445723      0.832613     -0.593175    -0.293041  
  0.765555     68.962562      12.126177       2.495212      6.009886     -6.012211      4.612099      0.614724     -0.585802    -0.221223  
  0.765920     69.278204      12.133752       11.123725     -1.918991      3.836481     -0.144765      0.570452     -0.442252    -0.193986  
  0.766282     69.530720      12.143238       20.321149     -4.989618     -2.135087      17.738726      0.334712     -0.154706    -0.192595  
  0.766645     69.530720      12.153774       29.352640     -2.089130     -2.877907      18.268241      0.142616     -0.207907    -0.278379  
  0.767010     69.688541      12.164800       38.787109      2.030966      2.324739      30.762886      0.116576     -0.065203    -0.216244  
  0.767373     69.688541      12.172692       47.842306      4.812377      0.326184      16.371588     -0.005268     -0.180056    -0.228321  
  0.767738     69.341332      12.175270       57.158257      10.027579      5.711835      7.979091     -0.075518     -0.456292    -0.171976  
  0.768100     69.562280      12.187006       66.071223      11.846736      12.969345      6.000055     -0.084514     -0.546217    -0.234641  
  0.768463     69.593847      12.197870       74.889373      11.835998      7.584786      16.738863     -0.136883     -0.490759    -0.323179  
  0.768825     69.593847      12.203117       84.134204      6.547635      13.157188      15.381083     -0.038098     -0.461406    -0.199262  
  0.769188     69.593847      12.209672       92.833829      0.159822      7.496315      9.758536      0.062374     -0.567080    -0.186805  
  0.769550     69.783235      12.213167       101.723098     -5.199932      5.691024      12.411430      0.307025     -0.653141    -0.277131  
  0.769913     69.846362      12.215205       110.683469     -18.554861      3.936045      13.200464      0.521694     -0.496493    -0.204523  
  0.770276     69.656974      12.215642       119.714968     -20.127487     -3.646972      10.315929      0.673068     -0.565176    -0.204941  
  0.770639     69.530720      12.222042       128.936093     -17.714737     -1.603321      12.696806      0.930828     -0.591525    -0.232054  
  0.771001     69.088823      12.210394       137.754242     -11.714318     -12.433613      9.842173      1.008803     -0.692435    -0.181842  
  0.771363     68.836308      12.208787       146.904256     -5.698244     -16.821873      6.320924      1.087669     -0.747936    -0.255196  
  0.771726     68.520665      12.207757       156.196509     -0.612142     -11.626770      10.686594      1.156995     -0.598440    -0.251734  
  0.772088     68.867868      12.159310       165.559855      1.147722     -14.644328      14.873842      0.977921     -0.520236    -0.189675  
  0.772474     68.899435      12.213442       174.401711      4.588378     -2.723189      7.299958      1.048543     -0.609873    -0.223047  
  0.772850     68.867868      12.218310       183.551734      8.343946     -8.410823      10.065975      0.817789     -0.666031    -0.254792  
  0.773212     69.088823      12.220864       192.630637      3.125882     -0.500236      9.259124      0.724912     -0.518590    -0.251934  
  0.773575     69.341332      12.225090       201.448768     -2.974555     -0.860778      13.967166      0.616652     -0.302546    -0.216536  
  0.773938     69.309771      12.228649       210.172109     -3.968589     -5.085273      10.200913      0.425082     -0.312385    -0.203105  
  0.774303     69.404459      12.232360       219.061378      2.870833     -1.168984      32.200610      0.324041     -0.133929    -0.141913  
  0.774664     69.467592      12.235705       228.448431      9.342383      0.222127      26.202742      0.224174     -0.243957    -0.335543  
  0.775028     69.215077      12.300574       237.503627      12.599146      10.110557      4.360137      0.249759     -0.575141    -0.323546  
  0.775390     68.962562      12.231171       245.989921      17.295138      8.095889      7.320063      0.126568     -0.698353    -0.127909  
  0.775753     69.057256      12.237493       255.163633      12.831567      5.466687      11.727360      0.017174     -0.626841    -0.128951  
  0.776117     69.530720      12.242971       264.076608      2.008628      8.511714      14.469596      0.148315     -0.471833    -0.261937  
  0.776482     69.783235      12.255039       273.511073     -3.747813      11.220122      3.934323      0.286209     -0.632531    -0.330485  
  0.776843     69.562280      12.240722       282.305516     -7.611109      13.649449      14.552806      0.510997     -0.661158    -0.215120  
  0.777207     69.751668      12.255980       290.175476     -16.011006      2.937637      23.386562      0.615374     -0.511738    -0.135014  
  0.777571     69.530720      12.252116       300.036623     -18.456782     -4.184298      10.025219      0.792530     -0.599467    -0.270975  
  0.777933     69.372898      12.251595       308.925892     -18.530419     -7.287900      10.545959      0.985072     -0.598232    -0.230609  
  0.778297     68.962562      12.244232       317.530718     -12.704390     -17.949760      5.906554      1.008639     -0.695439    -0.170195  
  0.778660     68.962562      12.254671       326.040683     -9.282158     -8.450363      5.563577      1.187409     -0.633232    -0.125588  
  0.779023     68.678486      12.250074       334.550683      1.114720     -16.022698      10.558125      1.072503     -0.621516    -0.263122  
  0.779385     68.931001      12.255609       343.487365      5.565646     -11.849221      21.454058      0.944034     -0.464059    -0.305627  
  0.779862     68.773180      12.265509       353.182584      11.624569     -5.901704      11.924310      0.846471     -0.572527    -0.285922  
  0.780256     68.773180      12.258994       3.016716      5.412308     -4.906970      3.136807      0.636301     -0.574799    -0.192694  
  0.780675     69.088823      12.263958       11.953388     -2.400648      4.072370      0.043043      0.593951     -0.419689    -0.190288  
  0.781037     69.467592      12.267046       20.913766     -4.190346     -4.262502      18.063448      0.318920     -0.156400    -0.222467  
  0.781399     69.467592      12.283989       30.087486     -1.420479     -2.745651      18.757132      0.135559     -0.202256    -0.267150  
  0.781762     69.656974      12.270545       38.905633      2.358602      2.111868      31.217448      0.089862     -0.028792    -0.197667  
  0.782125     69.562280      12.265535       48.055652      3.580912      2.265184      16.205750     -0.010140     -0.129906    -0.243873  
  0.782489     69.467592      12.268350       57.300483      10.069297      8.017975      7.007104     -0.077054     -0.429899    -0.203610  
  0.782852     69.467592      12.179350       66.094930      12.399724      13.254140      7.683432     -0.090478     -0.493989    -0.223276  
  0.783216     69.530720      12.253422       75.221237      12.824122      3.839979      17.071251     -0.165850     -0.436547    -0.343877  
  0.783580     69.751668      12.254674       84.181617      6.314634      13.911388      15.824077     -0.045952     -0.389648    -0.214228  
  0.783943     69.593847      12.246315       92.976060     -0.864938      9.182385      8.045046      0.080906     -0.516917    -0.183623  
  0.784307     69.404459      12.236282       101.841622     -5.034773      3.970290      14.113281      0.298740     -0.585069    -0.243949  
  0.784671     69.814795      12.238411       110.754589     -16.250662      4.129166      13.957117      0.504093     -0.493373    -0.209740  
  0.785033     69.562280      12.234184       119.857189     -17.825806     -4.215071      10.204785      0.631112     -0.546723    -0.207346  
  0.785396     69.404459      12.219275       129.030910     -14.966189     -0.636286      13.717939      0.901536     -0.563050    -0.213062  
  0.785760     69.120383      12.330631       137.849059     -12.713416     -10.675391      9.189348      1.009672     -0.616554    -0.182428  
  0.786125     69.088823      12.218247       146.951669     -7.606538     -16.801504      4.370755      1.075624     -0.691783    -0.290731  
  0.786489     68.804741      12.211039       156.125389     -1.209906     -11.925338      9.822854      1.134843     -0.591007    -0.235763  
  0.786854     68.678486      12.208272       165.038347      4.494529     -16.750533      15.470180      0.953680     -0.564724    -0.189270  
  0.787215     68.931001      12.217731       174.520243      7.612964     -2.093988      9.512259      1.062525     -0.618771    -0.309129  
  0.787581     68.804741      12.205804       183.836176      10.506572     -8.327516      8.985463      0.802678     -0.676112    -0.304089  
  0.787945     69.088823      12.223480       192.701739      2.432050     -1.720317      10.075241      0.693085     -0.491642    -0.228301  
  0.788308     69.341332      12.231630       201.685816     -3.836947      2.744215      12.171208      0.665767     -0.296917    -0.168905  
  0.788673     69.751668      12.244220       209.887649     -3.509980     -4.773166      10.557737      0.431071     -0.306399    -0.281476  
  0.789075     69.499153      12.243913       218.397631      3.595639     -1.603979      31.651804      0.292231     -0.156052    -0.239352  
  0.789437     69.436026      12.249714       227.263194      8.487379     -0.793736      27.380752      0.221735     -0.212273    -0.263500  
  0.789802     68.899435      12.246112       236.887311      11.267570      9.275858      3.613079      0.276411     -0.553889    -0.217838  
  0.790167     69.088823      12.243083       246.037316      14.957187      7.393087      7.781663      0.158056     -0.664134    -0.125018  
  0.790532     69.309771      12.273038       253.859881      11.951468      4.414227      11.813434      0.008188     -0.637542    -0.207190  
  0.790894     69.814795      12.268461       263.768441      2.739729      10.313741      15.929071      0.167618     -0.514032    -0.298942  
  0.791259     69.625413      12.258436       273.060685     -3.256376      13.756632      4.803905      0.343268     -0.669105    -0.321173  
  0.791623     69.341332      12.259061       281.784008     -7.879066      11.168863      12.688275      0.517280     -0.704300    -0.240718  
  0.791985     69.151950      12.256866       290.578451     -17.219730      2.016595      21.984565      0.637959     -0.541733    -0.140422  
  0.792349     69.467592      12.251385       299.728474     -20.046380     -5.594908      11.768628      0.818566     -0.598777    -0.259809  
  0.792711     69.436026      12.252326       308.522917     -21.152469     -5.754018      11.625505      1.062547     -0.586605    -0.215611  
  0.793074     68.899435      12.235666       317.601802     -12.902838     -17.729637      6.440384      1.048950     -0.732673    -0.185139  
  0.793436     69.025689      12.111072       326.751843     -7.349833     -11.157318      5.091039      1.182056     -0.734612    -0.222513  
  0.793799     68.773180      12.226367       335.949261      2.440052     -16.172525      10.091863      1.098095     -0.688996    -0.292306  
  0.794162     68.804741      12.224118       345.217799      4.567155     -12.068134      20.903214      0.948575     -0.490373    -0.212454  
  0.794524     68.710047      12.217793       354.344097      8.324923     -4.264776      11.474530      0.851723     -0.556654    -0.202648  
  0.794886     68.773180      12.209366       2.945602      2.704379     -3.299744      4.937223      0.641190     -0.556222    -0.226186  
  0.795306     69.341332      12.218546       12.119322     -3.063038      2.275731      0.900588      0.597483     -0.454988    -0.251011  
  0.795670     69.404459      12.215347       20.890061     -2.447659     -3.123548      17.639602      0.347217     -0.234366    -0.215751  
  0.796034     69.751668      12.216734       30.087486     -1.014603     -2.527146      18.910599      0.159187     -0.235290    -0.222682  
  0.796398     69.814795      12.377589       39.213796      0.748227     -1.286127      29.399223      0.079123     -0.017336    -0.249763  
  0.796760     69.625413      12.219207       48.434925      6.806155      4.042406      16.298410      0.031404     -0.208575    -0.318685  
  0.797122     69.436026      12.214402       57.300483      9.622509      5.327761      7.636984     -0.092031     -0.448832    -0.238895  
  0.797486     69.372898      12.212363       65.502311      14.365612      13.536756      6.998762     -0.108485     -0.575798    -0.164587  
  0.797852     68.867868      12.207842       74.486389      12.922261      8.530925      18.128673     -0.137399     -0.475480    -0.277658  
  0.798214     69.783235      12.202676       83.233427      6.259102      12.341298      12.942573     -0.063547     -0.435372    -0.291550  
  0.798577     69.593847      12.216223       92.098990      0.157018      8.745181      8.589110      0.058359     -0.538821    -0.195262  
  0.798940     69.530720      12.215495       101.177884     -4.705903      4.429308      13.834887      0.277108     -0.607156    -0.208478  
  0.799303     69.656974      12.216952       110.304200     -18.730486      3.165416      15.975771      0.501107     -0.431135    -0.151944  
  0.799667     69.783235      12.221029       119.501618     -20.439881     -2.898968      8.932501      0.631616     -0.512389    -0.234069  
  0.800029     69.625413      12.220517       128.770165     -17.089823     -1.438807      13.619285      0.874287     -0.566724    -0.284582  
  0.800392     68.741614      12.202456       138.038702     -11.510446     -12.036278      8.819501      0.966018     -0.651256    -0.167645  
  0.800756     68.741614      12.202456       147.283534     -5.014473     -13.962876      6.937815      1.064722     -0.692029    -0.180983  
  0.801118     68.583792      12.224176       156.386143      1.324796     -12.633363      8.220588      1.104565     -0.592862    -0.242974  
  0.801483     68.931001      12.198093       165.536148      3.529937     -15.323498      16.695337      0.939324     -0.485974    -0.237237  
  0.801847     68.867868      12.190812       174.709878      6.466229     -3.481724      8.357340      1.022547     -0.584675    -0.238085  
  0.802211     68.741614      12.184112       183.480614      7.415522     -10.278971      8.656657      0.782748     -0.621225    -0.163543  
  0.802574     69.246644      12.189933       192.512104      1.488341      2.208737      8.430111      0.746067     -0.465075    -0.256150  
  0.802937     69.593847      12.188683       201.709522     -2.675328     -0.513939      15.353010      0.604397     -0.277178    -0.344331  
  0.803301     69.404459      12.182564       210.456570     -5.033095     -4.915020      11.140161      0.415284     -0.236614    -0.269339  
  0.803664     69.278204      12.177170       219.582868      5.006559     -0.843887      31.553793      0.314169     -0.135643    -0.072868  
  0.804027     68.899435      11.998255       228.709185      7.989481     -1.306775      26.418466      0.218889     -0.186531    -0.221338  
  0.804390     69.341332      12.166070       237.574747      13.212261      10.913978      2.469502      0.294979     -0.553332    -0.328259  
  0.804752     69.088823      12.165795       246.392896      17.424831      7.280580      8.985794      0.139609     -0.668128    -0.184249  
  0.805115     69.215077      12.165933       255.614021      12.458182      4.243508      10.122388      0.030071     -0.611993    -0.180703  
  0.805476     69.625413      12.164075       264.526996      2.993427      8.522609      15.887998      0.186894     -0.469188    -0.274277  
  0.805868     69.720101      12.179628       274.008875     -3.264837      12.591916      3.533016      0.329750     -0.645405    -0.321651  
  0.806232     69.656974      12.172329       282.755905     -8.589541      10.107850      14.177768      0.499682     -0.646744    -0.229026  
  0.806595     69.656974      12.172329       291.882221     -15.887915      5.027683      21.430581      0.663000     -0.547876    -0.157814  
  0.806959     69.530720      12.249504       300.652957     -19.020815     -3.394566      12.376497      0.826382     -0.575233    -0.235671  
  0.807322     69.404459      12.172054       309.755549     -20.088495     -7.376747      11.125100      0.990024     -0.556548    -0.196161  
  0.807684     68.646920      12.168589       318.881883     -12.095026     -17.085977      5.554197      1.037619     -0.717589    -0.198929  
  0.808048     68.899435      12.174122       328.150421     -8.867418     -10.273911      4.698425      1.186785     -0.675038    -0.161623  
  0.808411     69.499153      12.191530       337.181893      1.198983     -16.524519      11.299926      1.086929     -0.634462    -0.224765  
  0.808775     68.867868      12.160624       346.497844      4.145442     -11.564500      21.519838      0.950425     -0.480172    -0.233627  
  0.809138     68.804741      12.188774       355.647849      8.926688     -3.485334      11.736643      0.875914     -0.568513    -0.312508  
  0.809502     69.025689      12.197876       3.277468      4.638898     -5.071356      5.607852      0.667199     -0.582490    -0.241041  
  0.809864     69.151950      12.200642       12.119322     -1.944483      2.616878      0.609229      0.601143     -0.454936    -0.193501  
  0.810228     69.499153      12.203336       21.221928     -3.295441     -4.029655      17.155468      0.340365     -0.195127    -0.151486  
  0.810591     65.143299      12.162143       30.466761     -2.053274     -3.219100      18.530553      0.158253     -0.197243    -0.265446  
  0.811015     69.909489      12.214623       38.858225      0.968909      1.747677      29.482137      0.109785     -0.025167    -0.310861  
  0.811380     68.962562      12.202388       47.960830      8.971220      4.067017      15.216022      0.013969     -0.277162    -0.301667  
