08-Mar-2018 17:27:24

Rotor = T-Motor 18 inch    Motor = Scorpion SII-4020-420KV    Rotation = CCW

Tunnel RPM = 550.0    AoA = 30 deg   Motor Speed = 3000 rpm

Scan Rate = 2000 Hz   Number of Readings = 5000   Pressure = 29.23 inHg  

  Time(s)       Temp(f)    Velocity(m/s)    Position(deg)     Fx(N)         Fy(N)         Fz(N)        Tx(Nm)        Ty(Nm)       Tz(Nm) 
  0.668270     75.875121      12.183557       197.987883     -2.123796     -3.909696      2.707371      0.491343     -0.241639    -0.363628  
  0.668633     76.159197      12.192110       207.991270      2.495060     -1.341881      9.591860      0.445568     -0.199501    -0.283797  
  0.668997     75.875121      12.206153       216.619785      2.924341     -4.355201      13.853219      0.267305     -0.091067    -0.106883  
  0.669363     75.969809      12.203247       225.603862      7.133372     -0.469115      13.365668      0.181239     -0.140155    -0.113010  
  0.669728     76.348585      12.216861       234.137568      6.224086      3.914710      12.039810      0.147191     -0.129138    -0.255298  
  0.670092     76.222324      12.218077       244.164644      9.269542      3.519314      0.701817      0.052281     -0.314799    -0.312296  
  0.670457     75.906682      12.170604       252.887985      12.671807      11.970497      5.566472      0.120694     -0.449476    -0.153206  
  0.670825     76.096070      12.223273       261.587601      6.682019      9.403209     -0.804004      0.081045     -0.468068    -0.143234  
  0.671190     76.127630      12.228938       269.907949      2.080387      5.887761      2.804535      0.174234     -0.422926    -0.245723  
  0.671557     76.380146      12.231820       277.659394     -3.657884      4.609810      4.380770      0.311300     -0.380372    -0.391135  
  0.671921     75.969809      12.232440       288.231684     -9.116431     -5.165106      5.597167      0.310299     -0.393894    -0.122092  
  0.672287     76.064503      12.237497       296.812786     -12.843695      0.117477      10.050097      0.505801     -0.383070    -0.036233  
  0.672654     76.222324      12.237974       305.773174     -12.320407     -4.070535      13.997521      0.555577     -0.314492    -0.224208  
  0.673049     76.411712      12.237485       314.235761     -11.539354     -4.067182      6.333770      0.674382     -0.396177    -0.372695  
  0.673415     75.748861      12.282805       323.148701     -7.610223     -8.391110      0.314426      0.653882     -0.475152    -0.185688  
  0.673780     75.717300      12.229556       331.303139     -4.243125     -9.431762     -0.355146      0.663276     -0.439762    -0.050820  
  0.674147     75.811994      12.230638       342.088787     -2.454886     -8.170300      1.682431      0.642728     -0.342924    -0.127188  
  0.674512     76.032943      12.235811       351.120259      4.619794     -2.573959      5.697569      0.593063     -0.311582    -0.392390  
  0.674877     75.843555      12.233648       359.677673      12.494245     -5.876455      4.762512      0.444951     -0.424234    -0.337198  
  0.675242     75.717300      12.224255       7.947294      9.291746     -1.941579      7.449479      0.387091     -0.354428    -0.023502  
  0.675608     76.474839      12.240857       17.073605     -0.768223     -3.335975      3.638908      0.314915     -0.185243    -0.023366  
  0.675973     76.506406      12.242543       25.512479     -5.558580     -5.197647      9.689538      0.131226     -0.012325    -0.305095  
  0.676339     76.506406      12.245194       35.089177     -1.656822      2.027390      8.162749      0.020265     -0.125756    -0.346238  
  0.676702     76.380146      12.246402       44.286604      1.140784      2.253084      8.215444     -0.060244     -0.162860    -0.217408  
  0.677068     76.127630      12.244841       53.484026      10.298919      9.596851      11.525572     -0.006780     -0.206227    -0.136711  
  0.677434     76.096070      12.244481       62.136244      7.385887      5.402899      8.918197     -0.155991     -0.219352    -0.110602  
  0.677798     76.348585      12.256635       70.504005      6.957460      7.567718     -0.796608     -0.116047     -0.343173    -0.271769  
  0.678163     76.190764      12.261446       80.341454      7.884697      1.683513      4.760709     -0.087518     -0.424544    -0.231492  
  0.678526     76.253891      12.260846       89.183310      0.429844      7.178455     -0.395649      0.034476     -0.405430    -0.159388  
  0.678892     76.285452      12.259883       98.262213     -3.925408      1.977042      5.965707      0.133361     -0.363192    -0.168244  
  0.679262     76.411712      12.265296       106.961839     -6.485128     -2.903260      3.878955      0.238970     -0.441327    -0.308752  
  0.679628     76.096070      12.268296       115.092544     -6.599694     -0.075798      8.989419      0.394588     -0.496388    -0.223501  
  0.679995     76.159197      12.269018       125.001113     -11.782409     -7.734749      19.457785      0.413769     -0.274924    -0.123136  
  0.680360     76.222324      12.276349       134.151127     -15.838653     -0.372692      2.168682      0.619431     -0.362549    -0.138284  
  0.680725     76.001376      12.279101       142.898165     -9.585134     -2.516723     -2.162269      0.718281     -0.555320    -0.214295  
  0.681090     75.969809      12.237740       152.071877     -4.082880     -11.624570      2.705141      0.658298     -0.550342    -0.294826  
  0.681456     75.717300      12.275844       160.155177      2.791493     -5.056398      4.480559      0.782349     -0.468857    -0.185318  
  0.681822     75.527912      12.272353       170.537850      2.810692     -11.276733      6.637881      0.672671     -0.336194    -0.040075  
  0.682185     75.811994      12.280890       179.474515      2.910326     -6.701163     -0.681418      0.690591     -0.368233    -0.237383  
  0.682552     75.843555      12.278612       188.387490      3.803506     -2.396081      7.116137      0.664934     -0.353732    -0.258319  
  0.682916     75.969809      12.281379       197.253052      0.649510     -4.061686      3.700265      0.519567     -0.330122    -0.266451  
  0.683282     76.032943      12.283423       205.146719      2.727541     -0.178908      8.283704      0.483404     -0.239462    -0.150116  
  0.683649     76.032943      12.280783       215.600493      2.062678     -6.268384      13.385318      0.284004     -0.078190    -0.141281  
  0.684013     76.222324      12.326453       224.371230      5.148345     -2.909959      11.527976      0.175974     -0.132326    -0.243869  
  0.684378     76.380146      12.275514       233.402720      4.714978      3.773394      13.038031      0.143472     -0.122826    -0.272287  
  0.684744     76.222324      12.269741       242.007528      8.079077      4.784461      2.235837      0.056948     -0.297087    -0.209394  
  0.685137     76.064503      12.263969       250.043416      12.430552      13.728379      6.583925      0.135505     -0.436340    -0.139337  
  0.685606     76.127630      12.259401       260.354969      7.620805      8.132687     -0.405898      0.052552     -0.484006    -0.245190  
  0.686010     76.222324      12.248572       269.125705      2.591827      4.446743      1.798479      0.145976     -0.441753    -0.257709  
  0.686381     76.222324      12.244599       277.849029     -3.946830      4.763754      3.897677      0.300480     -0.363005    -0.235519  
  0.686749     76.064503      12.234846       286.762004     -9.651849     -3.950645      5.359176      0.326287     -0.364693    -0.073867  
  0.687115     76.285452      12.216141       294.371210     -12.119599      0.440013      10.602794      0.515400     -0.381866    -0.176220  
  0.687485     76.411712      12.222891       305.180547     -11.130853     -3.950485      14.771820      0.553909     -0.321046    -0.331239  
  0.687853     76.348585      12.218188       313.809079     -11.392093     -4.523336      6.294715      0.667363     -0.392756    -0.246528  
  0.688218     75.843555      12.203138       322.840552     -9.016703     -7.693687      0.293757      0.672239     -0.432915    -0.051993  
  0.688588     76.159197      12.200089       331.563875     -5.316260     -9.205476     -0.329529      0.662167     -0.397690    -0.140110  
  0.688952     75.938249      12.197573       339.339044     -1.243046     -8.003747      1.230238      0.639015     -0.359910    -0.270021  
  0.689320     75.717300      12.187081       350.100950      7.613835     -3.804146      4.331095      0.581390     -0.351114    -0.391426  
  0.689746     75.591040      12.177665       358.848016      14.432382     -5.074815      3.826216      0.459206     -0.428506    -0.169687  
  0.690113     75.527912      12.174286       7.283562      9.084607     -3.345376      7.455472      0.375096     -0.305132    -0.000467  
  0.690482     76.222324      12.179518       16.386167     -1.680238     -3.709785      4.945198      0.304095     -0.138054    -0.133945  
  0.690850     76.979864      12.185458       24.398357     -5.248654     -1.812408      9.545777      0.161250      0.001257    -0.348825  
  0.691216     76.569533      12.180799       34.212105     -1.034084      2.261421      9.351194      0.015384     -0.104524    -0.287235  
  0.691585     76.285452      12.180235       43.267299      1.058029      2.060345      7.235982     -0.056471     -0.143266    -0.165387  
  0.691951     76.411712      12.150997       52.417313      6.847659      7.743712      10.251064     -0.037305     -0.127384    -0.198319  
  0.692330     76.222324      12.182181       61.662149      6.851010      2.993382      9.717339     -0.179907     -0.171826    -0.168419  
  0.692698     76.348585      12.187610       70.432889      5.693125      8.821931     -0.699499     -0.104002     -0.286241    -0.219999  
  0.693063     76.096070      12.191392       78.800646      7.794655      2.620319      4.994424     -0.111110     -0.382401    -0.173890  
  0.693432     78.242433      12.218453       88.638096      0.610592      8.128211      2.868611      0.028887     -0.346848    -0.199419  
  0.693820     76.159197      12.196100       97.551071     -3.133541      2.061184      5.242735      0.126949     -0.360554    -0.270818  
  0.694190     75.275397      12.192679       106.321807     -5.257910     -5.281524      4.028904      0.206310     -0.432762    -0.237490  
  0.694558     76.032943      12.207952       114.191767     -7.081696     -1.119832      5.866599      0.354054     -0.471814    -0.098101  
  0.694924     76.758915      12.265297       124.313677     -12.328388     -3.645338      19.548963      0.454772     -0.241549    -0.178880  
  0.695292     76.222324      12.224713       133.321461     -15.605658     -0.460698      3.857525      0.587135     -0.324185    -0.295095  
  0.695692     76.096070      12.228578       142.281840     -8.343112     -1.517617     -0.478918      0.719481     -0.547681    -0.256297  
  0.696059     75.748861      12.225941       151.574076     -1.775910     -13.095376      1.886869      0.643050     -0.602730    -0.169152  
  0.696428     75.591040      12.229439       160.558171     -0.548690     -6.032445      3.155340      0.759378     -0.419446    -0.097860  
  0.696794     75.685734      12.231845       169.471128      0.800373     -9.910899      7.471212      0.717136     -0.296085    -0.132869  
  0.697161     75.875121      12.237983       178.881905      1.113143     -5.098733     -0.290174      0.722431     -0.356713    -0.329028  
  0.697529     75.811994      12.237262       187.889689      6.048143     -1.105457      6.330357      0.702528     -0.422000    -0.238042  
  0.697894     75.843555      12.121846       196.850059      3.696367     -7.748493      6.663571      0.527964     -0.363823    -0.151608  
  0.698261     75.875121      12.234009       204.506678      2.181702     -0.525286      5.414757      0.509117     -0.243301    -0.148545  
  0.698629     76.159197      12.237253       214.201915      0.375447     -6.128370      12.138399      0.317169     -0.075468    -0.214308  
  0.698995     76.190764      12.234963       223.944548      3.057349     -4.949399      10.305916      0.180217     -0.132901    -0.248977  
  0.699364     76.096070      12.224599       232.952331      4.764320      6.036196      14.428473      0.197212     -0.140354    -0.184962  
  0.699730     76.222324      12.228693       241.557140      8.427278      5.670628      4.350497      0.091366     -0.309947    -0.233211  
  0.700099     76.096070      12.217965       249.190052      13.199286      10.468658      7.255723      0.123641     -0.458020    -0.268440  
  0.700468     76.348585      12.214205       259.951976      8.635074      8.380760     -1.172913      0.070740     -0.526207    -0.193681  
  0.700833     76.096070      12.221946       268.770125      1.553804      3.111976     -0.655001      0.145355     -0.468109    -0.132533  
  0.701201     76.348585      12.204903       277.280125     -5.315582      6.723915      3.612139      0.343887     -0.361501    -0.227216  
  0.701569     76.253891      12.197177       284.818212     -9.600704     -3.169797      6.621603      0.333548     -0.378430    -0.205785  
  0.701937     76.253891      12.198507       294.560844     -10.188652     -0.460674      10.510992      0.499675     -0.472390    -0.243562  
  0.702307     76.159197      12.196100       304.184944     -9.845599     -2.559997      14.457144      0.580828     -0.385602    -0.232347  
  0.702674     76.032943      12.166709       312.813477     -11.815938     -6.086993      6.007566      0.658476     -0.406082    -0.166212  
  0.703043     76.032943      12.195992       321.987188     -11.551089     -7.631667     -0.115023      0.683769     -0.421938    -0.113695  
  0.703413     75.969809      12.199261       329.904561     -6.326529     -8.264846      0.244930      0.656833     -0.438385    -0.209643  
  0.703781     75.811994      12.193477       340.785000      1.613193     -8.252335      1.637942      0.647018     -0.472938    -0.247565  
  0.704148     75.685734      12.190710       349.840214      10.224636     -2.861022      4.581394      0.591177     -0.423720    -0.231763  
  0.704516     75.591040      12.200260       358.705777      13.893003     -7.460140      2.887044      0.421092     -0.436440    -0.147009  
  0.704883     75.717300      12.208337       6.690945      6.919746     -5.096801      7.042885      0.353918     -0.281883    -0.147358  
  0.705250     76.159197      12.216030       14.679429     -1.963007     -0.940101      5.304361      0.297322     -0.181580    -0.205972  
  0.705620     76.506406      12.257115       24.516881     -4.293640      0.563731      9.063884      0.154134     -0.062350    -0.252449  
  0.705985     76.569533      12.235307       33.690601     -1.020117      2.211662      10.758174     -0.016478     -0.098012    -0.208283  
  0.706391     76.411712      12.234833       42.650979      1.074581      2.491117      6.496265     -0.065046     -0.153424    -0.284847  
  0.706786     76.474839      12.236879       51.729877      3.970309      3.574714      9.564739     -0.125767     -0.118819    -0.231598  
  0.707154     76.064503      12.238822       60.832483      6.553516      2.283294      10.123159     -0.249621     -0.193759    -0.049240  
  0.707524     75.938249      12.233404       69.792862      4.807649      11.522724      0.762730     -0.133756     -0.289013    -0.118034  
  0.707892     76.222324      12.245923       78.682122      6.836888      5.635590      4.549788     -0.142606     -0.384035    -0.313857  
  0.708260     76.127630      12.250138       87.761026      0.683508      7.725654      5.193425     -0.021722     -0.357529    -0.252386  
  0.708628     76.348585      12.077963       96.958453     -3.408082     -0.315825      3.551878      0.044793     -0.390952    -0.174687  
  0.708995     76.222324      12.249896       105.492141     -6.032321     -3.082675      3.762698      0.193253     -0.431895    -0.160414  
  0.709364     76.253891      12.256876       114.096950     -9.168478     -1.436013      5.297472      0.321166     -0.452853    -0.178712  
  0.709730     76.380146      12.258319       123.673646     -10.973004     -3.313961      20.407490      0.442470     -0.294292    -0.215530  
  0.710096     76.348585      12.248691       132.799962     -14.337440     -2.759654      5.760097      0.556268     -0.364487    -0.242574  
  0.710533     75.875121      12.253867       141.926269     -9.245090     -1.852564     -1.762400      0.709759     -0.540433    -0.150583  
  0.710900     75.780427      12.251460       150.981466     -2.319595     -10.569934      0.927573      0.664200     -0.596327    -0.173182  
  0.711269     75.811994      12.254467       159.515155     -2.298444     -6.868922      3.353705      0.739639     -0.412010    -0.228276  
  0.711636     75.843555      12.377219       169.589661      1.511947     -9.887288      7.250265      0.719931     -0.329844    -0.195305  
  0.712003     75.338531      12.246404       178.384104      3.176750     -4.512941      0.370984      0.750057     -0.391401    -0.276984  
  0.712368     75.654173      12.251338       187.344474      7.070768     -0.604798      5.712294      0.720773     -0.437151    -0.157460  
  0.712733     76.127630      12.256755       196.020402      2.818859     -8.758895      6.969498      0.538427     -0.330029    -0.185059  
  0.713102     75.906682      12.256873       204.838552      1.144851     -1.817622      4.854110      0.515949     -0.229004    -0.198980  
  0.713471     75.969809      12.240389       214.415256     -0.270355     -4.329585      11.837866      0.362806     -0.086578    -0.194229  
  0.713838     76.159197      12.263730       223.517848      2.804557     -3.126442      11.041776      0.225419     -0.111362    -0.186575  
  0.714204     75.780427      12.255428       232.027848      5.616453      3.174861      15.567292      0.169750     -0.112626    -0.185356  
  0.714571     76.222324      12.261807       240.182269      8.921720      5.043113      5.397120      0.090553     -0.271882    -0.244548  
  0.714937     76.127630      12.262046       250.304170      12.487196      11.104299      6.264135      0.134636     -0.413685    -0.260204  
  0.715304     76.127630      12.262046       259.383073      8.547985      9.918295     -1.295101      0.078322     -0.490752    -0.180947  
  0.715670     76.632661      12.269147       268.414563      1.598618      2.549694     -0.270215      0.103120     -0.421177    -0.148875  
  0.716039     76.159197      12.254469       277.019372     -4.708543      5.127577      3.826522      0.288959     -0.329466    -0.254012  
  0.716407     76.253891      12.288596       284.675990     -8.957276     -1.166184      6.627879      0.340032     -0.343241    -0.219542  
  0.716772     76.032943      12.256995       295.414208     -8.886533     -1.009969      8.878213      0.453941     -0.468261    -0.155730  
  0.717138     76.317018      12.256274       304.137531     -10.441647     -3.349954      15.567308      0.544870     -0.325341    -0.160998  
  0.717506     76.222324      12.255191       313.026800     -11.615003     -6.540689      7.153467      0.632436     -0.348546    -0.276880  
  0.717871     76.032943      12.250379       321.987188     -12.040162     -6.378913      0.023963      0.676211     -0.389481    -0.185843  
  0.718237     75.875121      12.245927       329.904561     -6.095510     -9.475139     -0.279595      0.605082     -0.438210    -0.193833  
  0.718603     75.811994      12.246529       340.026462      4.703497     -4.716201      2.273467      0.673308     -0.495283    -0.203783  
  0.718969     75.811994      12.246529       349.484652      10.766620     -5.217534      5.513846      0.576079     -0.391765    -0.229477  
  0.719335     75.527912      12.076764       358.729483      12.258309     -10.050023      1.114580      0.395786     -0.398234    -0.148143  
  0.719701     75.717300      12.245446       5.932394      5.171653     -4.297602      7.350064      0.359421     -0.246518    -0.133832  
  0.720068     76.222324      12.253868       13.968288     -2.165015      0.443738      5.782798      0.308431     -0.161146    -0.212882  
  0.720434     76.537967      12.257476       23.829445     -2.827779      4.269279      9.307630      0.215436     -0.087096    -0.270780  
  0.720800     76.380146      12.249051       33.026868      0.435564     -0.078822      11.034884     -0.002042     -0.101971    -0.246888  
  0.721165     76.348585      12.259282       41.939836      0.297388     -1.119043      6.085834     -0.067788     -0.119466    -0.257720  
  0.721531     76.443273      12.261688       51.160965      2.140830      2.306177      8.252136     -0.130262     -0.093502    -0.180289  
  0.721907     76.159197      12.255793       60.026523      7.079890      3.720381      9.667682     -0.205293     -0.201026    -0.073959  
  0.722265     76.601094      12.425222       68.963196      5.197853      12.126574      2.858101     -0.109612     -0.270336    -0.179320  
  0.722620     76.506406      12.263734       78.136917      7.915261      7.167376      5.080536     -0.124639     -0.378364    -0.355709  
  0.723008     76.380146      12.263612       87.026177      1.368676      6.323316      6.916692     -0.007354     -0.350843    -0.225967  
  0.723364     76.032943      12.264930       96.057676     -2.475740      0.458024      1.431300      0.071582     -0.398134    -0.121461  
  0.723722     76.222324      12.269741       105.041753     -5.670582     -1.853586      3.953356      0.223789     -0.397691    -0.177214  
  0.724078     76.411712      12.254709       114.096950     -9.957675     -4.404293      5.253371      0.314746     -0.423977    -0.269805  
  0.724436     76.380146      12.274192       122.891393     -10.287371     -0.177336      19.682234      0.508184     -0.320271    -0.273477  
  0.724793     76.222324      12.275028       132.017709     -13.084683     -4.733782      8.031552      0.528054     -0.359745    -0.175367  
  0.725177     75.969809      12.269493       140.243240     -9.891396     -3.285227     -1.066208      0.685766     -0.503449    -0.109693  
  0.725535     75.654173      12.264557       150.649592     -3.045077     -8.113045     -0.628300      0.703018     -0.568871    -0.203250  
  0.725892     75.969809      12.268172       159.752202     -4.059921     -5.890786      1.828951      0.749042     -0.400895    -0.258712  
  0.726341     75.591040      12.257226       168.475543      2.566878     -11.355063      7.131541      0.718213     -0.343502    -0.183220  
  0.726798     75.780427      12.259395       177.056645      3.712346     -4.812295      2.369173      0.746405     -0.366308    -0.175482  
  0.727247     75.717300      12.277164       186.562230      7.945607      0.155297      3.213244      0.752079     -0.447672    -0.195481  
  0.727706     75.717300      12.252061       195.688529      3.813197     -9.954411      7.747596      0.549523     -0.328225    -0.218432  
  0.728168     75.969809      12.253627       204.885965     -1.503498     -2.809001      4.127028      0.481416     -0.181508    -0.191943  
  0.728535     76.001376      12.253988       213.917455     -1.640922     -2.395189      11.899965      0.385569     -0.073362    -0.161345  
  0.728902     76.096070      12.253747       222.569658      2.179213     -1.481098      11.120896      0.242007     -0.125054    -0.202487  
  0.729270     76.253891      12.251581       231.364119      6.021868      0.988430      17.012392      0.130387     -0.114501    -0.221038  
  0.729648     76.222324      12.253868       241.083045      9.402937      5.729030      6.971494      0.092554     -0.256233    -0.270995  
  0.730020     76.096070      12.255071       249.711542      12.399228      10.108740      4.504577      0.114199     -0.413283    -0.276460  
  0.730392     75.843555      12.113821       258.695637      7.708457      10.098693     -0.720696      0.075211     -0.462981    -0.134912  
  0.730776     75.938249      12.262523       266.968572      0.865607      2.555932     -1.731449      0.077535     -0.432246    -0.123222  
  0.731161     76.348585      12.272509       275.763015     -4.161110      4.590550      4.903055      0.272979     -0.366557    -0.240031  
  0.731536     76.222324      12.277670       285.600473     -8.229167      0.599882      7.168363      0.370736     -0.368974    -0.273599  
  0.731923     75.780427      12.272607       294.513431     -7.988232     -0.736346      6.749682      0.458932     -0.508227    -0.153077  
  0.732291     76.159197      12.291470       302.976018     -12.366037     -3.500114      14.849354      0.563043     -0.348224    -0.173828  
  0.732659     76.285452      12.296876       310.680032     -13.172615     -9.258643      8.441756      0.611144     -0.346934    -0.268890  
  0.733026     76.064503      12.299615       321.797536     -11.732847     -6.164489      1.919022      0.704350     -0.432388    -0.157569  
  0.733391     75.780427      12.467814       330.805338     -5.332265     -8.015059     -1.135812      0.646962     -0.513175    -0.155698  
  0.733760     75.654173      12.305442       339.149392      4.682458     -3.918059      0.465799      0.712318     -0.549556    -0.220160  
  0.734125     76.253891      12.318919       348.038661      7.750290     -10.672046      6.598326      0.529302     -0.386321    -0.195485  
  0.734492     75.654173      12.310708       356.667158      7.008543     -9.518486      0.810587      0.415968     -0.372133    -0.129758  
  0.734859     75.906682      12.318876       5.126434      3.166636     -0.926294      7.470345      0.420151     -0.276238    -0.206405  
  0.735225     76.222324      12.302745       13.968288     -1.204335      2.721437      7.803465      0.340884     -0.201548    -0.246184  
  0.735591     76.253891      12.314967       23.165714     -0.007357      3.393380      7.792980      0.219049     -0.197952    -0.237488  
  0.735958     76.285452      12.315330       32.339432      0.932045     -3.779704      10.913123     -0.012412     -0.139633    -0.186879  
  0.736325     76.380146      12.307194       40.446441     -2.673529     -0.692286      5.594104     -0.050466     -0.092216    -0.209594  
  0.736692     76.443273      12.306600       50.449823      0.151133      3.819756      7.191757     -0.112316     -0.097123    -0.184565  
  0.737059     76.064503      12.290384       59.339088      8.533277      2.985820      10.939365     -0.227622     -0.258610    -0.169977  
  0.737428     76.317018      12.282718       68.465400      6.072564      11.539943      5.326543     -0.155082     -0.303590    -0.177994  
  0.737794     76.348585      12.275152       76.667228      8.134572      11.364647      4.178897     -0.111434     -0.402331    -0.303053  
  0.738160     76.411712      12.283803       86.267630      1.771358      6.584353      7.047009     -0.032482     -0.371890    -0.231699  
  0.738527     76.222324      12.255191       95.441351     -2.477054     -0.588216      0.021702      0.021640     -0.413910    -0.169054  
  0.738896     74.454731      12.221743       104.235794     -4.901871     -2.434415      3.747791      0.189497     -0.410344    -0.139004  
  0.739263     76.411712      12.237485       112.247984     -10.803834     -4.918508      3.922712      0.298163     -0.430488    -0.229151  
  0.739658     76.380146      12.230493       122.156553     -11.063014      1.920970      20.062599      0.530321     -0.307406    -0.231098  
  0.740026     76.127630      12.220979       131.211741     -12.815735     -6.766356      11.376193      0.501598     -0.342528    -0.214638  
  0.740393     76.064503      12.222913       140.503985     -10.907224     -3.813857     -1.417859      0.665226     -0.498343    -0.175713  
  0.740758     75.906682      12.218459       149.345841     -3.068973     -8.754073     -1.275812      0.698034     -0.588481    -0.178812  
  0.741124     76.064503      12.102929       159.041060     -5.177777     -5.944631      2.302109      0.740665     -0.384717    -0.161844  
  0.741490     75.654173      12.216905       167.906622      3.656798     -9.359889      7.135546      0.737140     -0.349340    -0.192321  
  0.741910     75.748861      12.221964       176.985526      4.890368     -6.120415      2.721689      0.723005     -0.371796    -0.258868  
  0.742280     75.717300      12.226906       185.637747      10.226839     -0.653058      2.025358      0.738270     -0.475894    -0.221508  
  0.742648     75.843555      12.233648       194.289951      4.761430     -8.902824      8.716707      0.558518     -0.320500    -0.139102  
  0.743014     76.096070      12.248453       204.198529     -2.925898     -2.064312      2.119573      0.485443     -0.169311    -0.172948  
  0.743378     76.222324      12.252544       212.850733     -3.685883     -2.431238      11.480034      0.401499     -0.046969    -0.231605  
  0.743744     76.222324      12.261807       221.929636      0.679217     -2.635664      11.147562      0.245506     -0.108140    -0.239712  
  0.744111     76.411712      12.416496       230.392223      6.097531      3.181169      19.460496      0.165920     -0.100111    -0.147587  
  0.744481     76.127630      12.277906       239.637054      8.093259      5.386907      8.111970      0.101449     -0.206554    -0.202808  
  0.744848     76.001376      12.280421       249.142639      12.045152      8.733209      3.217408      0.113970     -0.390444    -0.263219  
  0.745213     76.096070      12.285467       258.079303      8.795070      9.800187     -0.417440      0.084018     -0.461093    -0.191125  
  0.745578     76.032943      12.293979       266.233723      1.863597      1.112606     -1.731538      0.050738     -0.432060    -0.139564  
  0.745946     76.317018      12.288000       274.388144     -2.923998      7.428003      5.019568      0.286503     -0.368046    -0.190625  
  0.746309     76.317018      12.301195       284.557458     -6.996365      2.192451      6.931345      0.373976     -0.363490    -0.284187  
  0.746679     76.127630      12.300340       293.114853     -7.563960     -3.568218      7.361994      0.417141     -0.470174    -0.170595  
  0.747046     76.285452      12.300833       301.767093     -12.904112     -2.474898      14.400423      0.565623     -0.330709    -0.163987  
  0.747414     76.222324      12.300108       309.660759     -14.609503     -8.579676      8.065468      0.597210     -0.311390    -0.230797  
  0.747781     76.096070      12.293384       320.327874     -11.980962     -6.279380      2.676413      0.682853     -0.403988    -0.170044  
  0.748149     75.875121      12.288211       329.383053     -3.983769     -6.626072     -0.519854      0.652936     -0.514920    -0.211041  
  0.748537     75.338531      12.270182       337.869347      3.722692     -4.957733     -0.303819      0.702386     -0.513411    -0.243746  
  0.748917     75.654173      12.285676       346.734909      4.450104     -12.413170      5.454827      0.520038     -0.330588    -0.206339  
  0.749284     75.717300      12.270563       355.410819      3.225789     -8.182810      1.308923      0.431846     -0.294881    -0.136817  
  0.749652     75.938249      12.259879       4.036018      3.649411      0.715038      7.323705      0.445914     -0.266393    -0.215778  
  0.750016     76.064503      12.258679       13.209738      1.326052      4.008217      9.160818      0.358801     -0.200756    -0.277090  
  0.750382     76.285452      12.257237       22.430867      2.634502      0.753374      7.123152      0.211668     -0.212397    -0.203140  
  0.750749     76.190764      12.240264       31.272721      0.976877     -5.464012      10.940159     -0.001009     -0.098086    -0.132223  
  0.751117     76.348585      12.238090       39.806414     -4.179387     -1.293669      4.521133     -0.063094     -0.047699    -0.227744  
  0.751482     75.622606      12.228475       49.572749     -0.253236      4.670550      5.700297     -0.101743     -0.093705    -0.215591  
  0.751849     76.127630      12.129073       58.509422      11.651659      5.567490      11.280332     -0.184568     -0.295440    -0.205701  
  0.752218     76.348585      12.227480       67.351278      7.227243      10.554739      9.131832     -0.173332     -0.265379    -0.189421  
  0.752587     76.380146      12.231820       76.572402      8.837454      13.143933      3.566908     -0.079994     -0.372277    -0.296277  
  0.752955     76.222324      12.226040       85.509075      4.139688      5.747055      5.094519     -0.034662     -0.399336    -0.229142  
  0.753320     76.222324      12.230019       94.350931     -1.263610     -2.432655     -1.444807     -0.010521     -0.409454    -0.174872  
  0.753687     76.064503      12.229544       103.121676     -4.002591     -2.704379      4.548992      0.186945     -0.386327    -0.117540  
  0.754053     76.443273      12.239170       111.726476     -10.301743     -3.139836      2.631275      0.330972     -0.417176    -0.235777  
  0.754420     76.443273      12.239170       121.160950     -9.905339      3.471983      17.740255      0.541988     -0.334140    -0.264070  
  0.754787     76.001376      12.363316       130.453194     -10.818284     -9.745881      14.043720      0.450330     -0.332428    -0.236884  
  0.755154     75.969809      12.253627       139.342454     -11.376264     -4.306324     -0.999322      0.634067     -0.468828    -0.118673  
  0.755521     75.843555      12.249537       148.516184     -5.168866     -10.252199     -1.863590      0.687278     -0.561745    -0.134352  
  0.755888     75.969809      12.257595       157.476554     -6.723768     -4.400332      2.030414      0.755980     -0.382939    -0.195432  
  0.756255     75.811994      12.265043       166.010243      4.611134     -6.457889      6.910956      0.753124     -0.387959    -0.244154  
  0.756648     75.685734      12.251700       176.084749      5.970281     -8.945706      4.609437      0.678611     -0.382364    -0.245404  
  0.757014     75.622606      12.268157       184.879192      10.484300     -0.890108      0.859825      0.742029     -0.465610    -0.175244  
  0.757381     75.717300      12.273204       193.863269      5.131888     -8.800144      9.203787      0.575978     -0.297642    -0.132214  
  0.757762     76.096070      12.277545       202.562904     -3.880424     -1.955711     -0.058584      0.482124     -0.173317    -0.226026  
  0.758129     76.285452      12.278393       211.570687     -3.956627     -1.223062      10.165223      0.419959     -0.057206    -0.275046  
  0.758496     76.096070      12.273582       219.322114      0.513057     -3.630944      12.814503      0.239500     -0.092718    -0.210088  
  0.758862     76.064503      12.271899       230.036643      6.076779      3.915594      19.959110      0.179377     -0.099983    -0.123798  
  0.759229     76.317018      12.257598       239.139253      6.752292      4.805330      8.574936      0.095850     -0.176337    -0.218712  
  0.759594     76.285452      12.269142       247.672942      11.307811      6.939095      1.954127      0.080742     -0.378811    -0.300374  
  0.759961     76.222324      12.249896       256.016996      9.581438      10.994775      1.523657      0.086828     -0.449741    -0.174532  
