02-Mar-2018 11:46:25

Rotor = T-Motor 18 inch    Motor = Scorpion SII-4020-420KV    Rotation = CCW

Tunnel RPM = 550.0    AoA = 15 deg   Motor Speed = 3000 rpm

Scan Rate = 2000 Hz   Number of Readings = 5000   Pressure = 29.58 inHg  

  Time(s)       Temp(f)    Velocity(m/s)    Position(deg)     Fx(N)         Fy(N)         Fz(N)        Tx(Nm)        Ty(Nm)       Tz(Nm) 
  0.561019     75.654173      12.300298       203.700728      0.890724     -6.850524      19.963379      0.535476     -0.209224    -0.077165  
  0.561394     76.380146      12.304728       212.495170     -0.239339      3.364052      15.339763      0.513054     -0.160592    -0.313237  
  0.561768     76.474839      12.299298       221.668882      3.992183     -3.455181      14.451680      0.342174     -0.249504    -0.388267  
  0.562142     76.222324      12.289882       230.510738      7.844189     -0.672946      10.212702      0.229151     -0.364867    -0.368946  
  0.562516     75.843555      12.279018       239.305181      10.914515      8.399133      12.465188      0.245796     -0.410437    -0.012531  
  0.562893     76.632661      12.280226       247.507014      11.477534      1.715741      7.982059      0.069157     -0.505047    -0.173359  
  0.563267     76.411712      12.279002       257.368161      8.772031      11.276011      11.266868      0.119483     -0.489433    -0.342474  
  0.563643     76.474839      12.412207       266.518184      2.178669      8.526195      8.726294      0.106210     -0.504661    -0.368370  
  0.564017     76.411712      12.250242       275.502261     -4.413830      6.085542      9.222182      0.144035     -0.480500    -0.110032  
  0.564392     76.380146      12.243335       284.178189     -8.421705      7.757337      12.056260      0.321819     -0.507381    -0.145151  
  0.564767     76.695788      12.233834       292.593363     -16.561464      1.238409      8.570667      0.411686     -0.475389    -0.286807  
  0.565139     76.506406      12.231674       301.292998     -14.465535      0.826107      7.842944      0.598173     -0.529512    -0.343015  
  0.565514     76.159197      12.205412       311.106714     -14.078715     -3.179005      8.668016      0.719739     -0.525059    -0.159424  
  0.565887     75.748861      12.211233       320.209342     -9.207615     -15.519592      7.516809      0.725489     -0.534706    -0.070441  
  0.566261     75.969809      12.209817       329.430466     -2.441275     -6.570050      10.830170      0.921884     -0.473534    -0.272276  
  0.566671     75.654173      12.204907       338.438268     -1.503922     -15.351030      6.388108      0.807513     -0.477033    -0.353957  
  0.567045     75.875121      12.204801       347.540860     -0.912533     -7.831086      7.526230      0.828454     -0.427829    -0.203714  
  0.567418     75.811994      12.208018       356.311596      6.405444     -2.574253      9.616754      0.769007     -0.475155    -0.145419  
  0.567793     76.127630      12.212928       3.253763      4.516525     -5.575154      8.857678      0.569356     -0.385446    -0.235637  
  0.568168     76.222324      12.217943       12.498597      1.001438     -0.485196      7.977429      0.523893     -0.267814    -0.342518  
  0.568542     76.190764      12.246408       21.719725     -0.511404     -3.548459      12.258635      0.372905     -0.181370    -0.212835  
  0.568916     76.190764      12.233315       30.561581     -3.681887     -2.651870      14.466134      0.248868     -0.075108    -0.109671  
  0.569403     76.317018      12.242614       39.806414      1.170874      1.580797      14.766799      0.166580     -0.106969    -0.193281  
  0.569777     76.380146      12.248572       48.909020      10.175262      2.146170      12.189405      0.054744     -0.298146    -0.405456  
  0.570151     76.253891      12.257596       57.727169      10.597433      7.333658      10.889974      0.018762     -0.368063    -0.276718  
  0.570527     76.159197      12.259127       65.952700      11.316150      8.143999      6.736608     -0.057085     -0.443427    -0.045076  
  0.570902     76.411712      12.268552       75.719039      6.130688      6.808537      13.403089     -0.055306     -0.366101    -0.216442  
  0.571276     76.601094      12.274639       84.940163      0.936811      8.182799      9.508749     -0.029390     -0.392301    -0.305540  
  0.571649     76.601094      12.128729       93.805726     -2.457501      4.542021      12.748925      0.010575     -0.454198    -0.308977  
  0.572023     76.474839      12.281031       102.718692     -7.253543      6.685538      11.718337      0.224517     -0.506930    -0.155058  
  0.572400     76.411712      12.285530       111.584254     -13.693941      2.110336      6.492075      0.353339     -0.499532    -0.086381  
  0.572770     75.780427      12.278294       120.639451     -13.825978      0.166723      8.567002      0.527551     -0.505119    -0.277357  
  0.573144     76.474839      12.277113       129.362774     -13.951322     -5.361304      6.788195      0.690748     -0.510816    -0.378629  
  0.573516     75.938249      12.274884       137.896472     -8.963314     -9.938290      6.735939      0.808226     -0.562556    -0.191490  
  0.573892     75.306964      12.263734       147.425764     -3.467162     -12.227941      11.805231      0.919747     -0.525857    -0.059566  
  0.574267     75.559479      12.262713       157.500261      5.160196     -14.531164      6.469598      0.953172     -0.591735    -0.187394  
  0.574640     76.916736      12.410857       166.579164      2.273125     -10.316368      7.671223      0.935239     -0.497226    -0.303585  
  0.575013     75.748861      12.257046       175.705463      4.373972     -8.151462      1.950116      0.889961     -0.539921    -0.320334  
  0.575387     75.811994      12.257768       184.547318      1.883011     -4.741552      11.153953      0.789850     -0.403046    -0.098259  
  0.575761     76.032943      12.252453       193.578809      0.024710     -0.643889      8.763350      0.716448     -0.325750    -0.182188  
  0.576136     76.127630      12.256152       202.136222      1.839512     -5.092836      18.761338      0.539551     -0.228659    -0.338521  
  0.576542     76.190764      12.229383       210.788425      0.716193      0.697923      15.539746      0.481681     -0.202310    -0.290427  
  0.576975     76.032943      12.245913       220.578471      2.061700     -2.743870      13.955039      0.348926     -0.235979    -0.100258  
  0.577352     75.685734      12.240636       229.704787      7.862851      0.756005      10.085285      0.240036     -0.364686    -0.178315  
  0.577725     76.222324      12.253311       238.380697      11.836254      5.951977      13.024501      0.210135     -0.441588    -0.306310  
  0.578100     76.222324      12.252003       246.487705      12.329341      5.822944      8.234123      0.096495     -0.546148    -0.301082  
  0.578476     76.159197      12.257820       256.704432      9.407758      9.739137      9.405564      0.088750     -0.559871    -0.143917  
  0.578849     74.170655      12.237663       265.546288      1.409241      7.896884      10.190998      0.118271     -0.497577    -0.159337  
  0.579222     76.222324      12.266384       274.577778     -4.603849      7.365027      7.950646      0.158884     -0.505017    -0.244170  
  0.579597     76.443273      12.311966       283.064072     -7.771131      6.569887      11.869280      0.302823     -0.571206    -0.421644  
  0.579971     76.443273      12.284586       291.550347     -15.819299      3.359095      8.964731      0.433671     -0.527299    -0.193791  
  0.580347     76.222324      12.284664       301.174465     -14.855890     -0.622782      8.015501      0.571896     -0.562588    -0.102746  
  0.580718     76.222324      12.292489       310.466709     -14.889397     -3.469505      9.259844      0.712595     -0.548166    -0.173212  
  0.581091     76.127630      12.299224       319.664127     -9.556218     -14.758424      5.242168      0.725285     -0.603224    -0.309645  
  0.581465     76.001376      12.299077       328.340037     -4.352694     -5.989522      11.206032      0.930303     -0.511191    -0.339510  
  0.581837     75.969809      12.306528       337.395252     -3.416754     -15.299110      7.224642      0.834840     -0.491078    -0.170284  
  0.582211     75.811994      12.309920       345.834133     -1.960706     -8.037791      8.398466      0.845504     -0.437451    -0.128368  
  0.582583     75.717300      12.209562       354.486336      7.958553     -2.988556      9.504930      0.792922     -0.517970    -0.293500  
  0.582958     75.969809      12.314336       1.973709      5.943849     -7.828455      7.096276      0.585208     -0.471830    -0.324433  
  0.583335     76.032943      12.316363       11.455590      0.015034     -1.388889      6.083969      0.564935     -0.292662    -0.162818  
  0.583741     76.032943      12.312459       20.605605     -1.447641     -4.232480      12.081391      0.400184     -0.180698    -0.099073  
  0.584116     76.411712      12.305090       29.874143     -3.669252     -2.127294      15.831510      0.252705     -0.091548    -0.268178  
  0.584489     76.348585      12.304366       38.573769      2.775618      2.248474      16.303961      0.187302     -0.154743    -0.282343  
  0.584883     76.285452      12.286692       47.794898      11.439249      1.004758      12.534767      0.069759     -0.321203    -0.276170  
  0.585260     76.159197      12.272193       56.707864      10.526722      8.354242      10.446799      0.035897     -0.347704    -0.139885  
  0.585635     76.127630      12.256152       65.834176      10.726800      8.892114      4.481747     -0.031512     -0.422372    -0.195044  
  0.586009     76.380146      12.248572       74.178230      9.306203      7.053296      12.980024     -0.057183     -0.403201    -0.323784  
  0.586384     76.601094      12.235376       83.565292      4.518224      7.140103      11.648512     -0.023562     -0.415245    -0.259776  
  0.586759     76.411712      12.222726       92.336037      0.186200      3.754138      12.478767      0.020307     -0.428033    -0.190038  
  0.587135     76.443273      12.209960       101.154186     -4.972363      6.835843      10.050448      0.198511     -0.488009    -0.204328  
  0.587509     76.601094      12.164382       110.209383     -16.075245      2.985880      6.079220      0.329245     -0.428993    -0.255365  
  0.587883     76.695788      12.191801       118.790485     -15.479411      0.785708      7.270391      0.482684     -0.464766    -0.290970  
  0.588291     76.443273      12.183667       128.177546     -14.233100     -2.314023      9.771060      0.685488     -0.480851    -0.307591  
  0.588665     75.622606      12.170392       137.564608     -8.996815     -11.202773      7.951470      0.740687     -0.532721    -0.126754  
  0.589040     75.654173      12.165488       146.453868     -2.415505     -12.498224      11.250898      0.843137     -0.521929    -0.109979  
  0.589412     75.748861      12.170512       155.532762      0.437266     -10.851619      6.431337      0.968004     -0.491844    -0.270664  
  0.589786     75.811994      12.173861       164.564252      0.121001     -13.239635      5.603963      0.885418     -0.464613    -0.255807  
  0.590160     75.938249      12.179242       173.524641      3.436479     -3.525420      4.737022      0.921493     -0.503200    -0.235695  
  0.590536     75.654173      12.237659       182.295377      5.813118     -9.558590      11.365163      0.729100     -0.436091    -0.160468  
  0.590910     75.969809      12.203255       191.824668      2.566286     -2.084854      8.252685      0.686988     -0.359328    -0.217700  
  0.591283     76.285452      12.216038       200.903572     -0.216601     -0.152551      15.615359      0.612901     -0.195741    -0.276084  
  0.591658     76.159197      12.226402       209.603188     -1.340884     -4.506866      14.965828      0.447592     -0.170472    -0.273062  
  0.592032     76.001376      12.241627       218.492457      2.399158     -0.994152      15.847293      0.376451     -0.209533    -0.126010  
  0.592403     75.685734      12.245868       227.073559      10.040986     -0.567806      12.356856      0.250718     -0.357920    -0.243040  
  0.592777     76.190764      12.272554       235.654661      12.392417      3.942606      11.449635      0.204123     -0.425014    -0.332733  
  0.593151     76.159197      12.285245       245.468413      11.248673      10.530382      7.761233      0.173940     -0.488244    -0.205483  
  0.593525     76.159197      12.294373       254.262856      8.144760      6.654755      7.758234      0.080398     -0.527337    -0.196840  
  0.593898     76.348585      12.306971       263.081005      1.773977      8.189813      12.037721      0.149830     -0.467752    -0.239077  
  0.594274     76.411712      12.318113       272.207322     -3.329444      7.254000      7.947395      0.174572     -0.524629    -0.248816  
  0.594649     76.632661      12.327159       281.404740     -7.347577      8.106431      11.573849      0.332086     -0.556357    -0.291593  
  0.595023     76.443273      12.335386       289.606573     -15.057779      6.364377      10.180656      0.498811     -0.507034    -0.175110  
  0.595399     76.253891      12.338404       297.855801     -14.931266     -5.231866      7.505921      0.539168     -0.553641    -0.238425  
  0.595774     76.159197      12.337314       307.764379     -13.522174     -3.936864      10.177141      0.728491     -0.550800    -0.201562  
  0.596150     75.685734      12.326667       316.914384     -10.002237     -13.896401      4.280308      0.759688     -0.609031    -0.257418  
  0.596524     75.875121      12.339237       326.064389     -7.113286     -5.422251      10.760572      0.942871     -0.471652    -0.188571  
  0.596898     75.401658      12.333781       335.001071     -2.373454     -13.070655      8.257169      0.882220     -0.503327    -0.186819  
  0.597271     75.843555      12.325886       343.914047      1.208134     -9.027203      8.009196      0.834828     -0.486373    -0.293713  
  0.597643     75.591040      12.317782       352.400305      10.960810     -5.094609      8.247859      0.769225     -0.548117    -0.344856  
  0.598015     75.843555      12.319387       0.978112      6.347926     -7.832033      5.617773      0.586991     -0.493571    -0.191550  
  0.598388     75.969809      12.254346       10.222946     -2.167100     -0.982317      3.946108      0.576619     -0.282605    -0.060637  
  0.598760     76.285452      12.317964       19.467779     -2.012739     -5.264405      13.674854      0.390766     -0.178295    -0.188864  
  0.599134     76.474839      12.320140       28.617795     -1.637679     -2.847479      17.241111      0.217382     -0.138706    -0.350801  
  0.599506     76.537967      12.319564       37.815218      3.150573      3.051297      18.108375      0.171078     -0.158199    -0.276882  
  0.599881     77.989918      12.329713       46.704482      9.069671      2.793573      11.721519      0.062412     -0.286555    -0.234161  
  0.600289     76.159197      12.310005       55.925611      10.028875      7.975545      8.560150      0.015762     -0.352080    -0.162901  
  0.600741     76.253891      12.308489       64.743761      11.515204      8.607006      6.226468     -0.039774     -0.441597    -0.256282  
  0.601115     76.380146      12.311241       73.822659      10.537371      5.339955      11.411960     -0.093212     -0.441388    -0.303359  
  0.601487     76.159197      12.385283       82.522285      5.022054      8.574429      12.440302     -0.026593     -0.423509    -0.212963  
  0.601862     76.443273      12.310663       91.624895     -0.855619      4.708478      11.433025      0.008916     -0.423182    -0.196552  
  0.602238     76.569533      12.314718       100.514155     -5.468537      5.088064      10.921951      0.170628     -0.486941    -0.277020  
  0.602611     76.443273      12.317174       109.213780     -14.921773      4.409271      6.442081      0.343663     -0.483544    -0.318571  
  0.602983     76.317018      12.319628       118.387501     -15.219717     -0.015494      6.586499      0.463523     -0.498258    -0.163683  
  0.603357     76.380146      12.315147       127.087126     -13.122333     -1.491114      10.973811      0.678295     -0.511567    -0.179909  
  0.603731     76.001376      12.319902       136.118617     -9.996602     -10.642550      6.836531      0.749123     -0.546897    -0.188045  
  0.604106     75.748861      12.319597       144.628608     -3.973731     -12.006717      10.955194      0.865158     -0.523782    -0.258775  
  0.604479     75.811994      12.324223       154.869033     -0.352727     -9.461106      7.142419      1.002892     -0.519281    -0.251890  
  0.604853     75.527912      12.319654       163.971643      0.472302     -16.401917      6.360478      0.875983     -0.490578    -0.143842  
  0.605226     75.748861      12.326095       172.789792      5.460546     -2.531946      5.384365      0.958126     -0.537452    -0.232606  
  0.605599     75.780427      12.326458       181.750163      6.470500     -10.264237      10.023664      0.761208     -0.469800    -0.302715  
  0.605976     75.938249      12.321776       190.710551      0.551276     -2.524615      6.959679      0.728743     -0.352347    -0.258465  
  0.606349     76.032943      12.331964       199.054606     -0.795541      0.772649      15.299853      0.683383     -0.205740    -0.131833  
  0.606723     76.222324      12.325043       209.057992     -1.526959     -7.586156      17.069579      0.460290     -0.156399    -0.241171  
  0.607095     76.222324      12.317238       217.733902      2.516758      0.159720      15.929313      0.424946     -0.205155    -0.264582  
  0.607469     76.096070      12.311883       226.409830      9.521052     -2.224829      12.403688      0.267249     -0.349114    -0.265820  
  0.607841     76.001376      12.317301       235.417614      11.964994      3.114218      10.798985      0.226046     -0.412917    -0.199278  
  0.608214     76.159197      12.302192       244.283176      11.371729      11.568298      8.342355      0.220915     -0.461734    -0.169520  
  0.608588     76.380146      12.295604       252.769452      8.920543      5.753632      7.415676      0.074152     -0.521236    -0.341452  
  0.608959     76.253891      12.291548       262.654324      3.770630      9.631280      12.117625      0.143217     -0.488283    -0.253123  
  0.609332     76.317018      12.200641       271.543575     -2.073790      6.771492      7.882829      0.160790     -0.536315    -0.163697  
  0.609708     76.474839      12.274501       280.100970     -7.263211      7.335990      10.715489      0.322198     -0.538789    -0.224995  
  0.610080     76.601094      12.269412       288.895431     -14.921899      7.577959      10.987972      0.487408     -0.479750    -0.248128  
  0.610452     76.474839      12.261430       297.192072     -16.520706     -3.666781      8.294079      0.515855     -0.517062    -0.270206  
  0.610824     76.001376      12.249477       307.408781     -14.438484     -2.898835      10.408670      0.739992     -0.539741    -0.124621  
  0.611199     75.938249      12.239597       316.369170     -10.279127     -11.376758      4.941002      0.789293     -0.607183    -0.178480  
  0.611576     75.780427      12.229939       325.163613     -6.255526     -7.673554      10.543633      0.913190     -0.493326    -0.230962  
  0.611950     75.906682      12.226141       334.218827     -0.282249     -13.238043      7.316942      0.892582     -0.547616    -0.345530  
  0.612323     75.591040      12.335963       343.250300      3.767783     -10.245196      7.556731      0.837372     -0.520045    -0.188449  
  0.612696     75.591040      12.215987       351.855126      10.989745     -7.038543      8.030003      0.771502     -0.541903    -0.159603  
  0.613071     75.843555      12.212313       0.622541      4.425648     -5.526160      6.210627      0.632058     -0.439633    -0.220394  
  0.613443     76.159197      12.211975       9.630327     -2.350142     -1.012791      3.691202      0.603548     -0.315910    -0.270224  
  0.613815     76.127630      12.211615       18.756639     -2.156051     -5.416929      14.685861      0.404481     -0.201243    -0.311881  
  0.614190     76.159197      12.198845       27.954062      0.019787     -2.262927      17.088991      0.245605     -0.180759    -0.196493  
  0.614564     75.906682      12.207785       36.819620      1.608473     -0.109987      17.084104      0.164372     -0.147112    -0.142243  
  0.614936     76.411712      12.218789       46.017047      6.813120      3.472189      11.088819      0.097236     -0.264649    -0.329515  
  0.615311     76.285452      12.225220       54.716672      10.032315      7.641080      8.661837      0.028499     -0.375794    -0.325719  
  0.615687     76.096070      12.224371       63.463706      12.073560      7.327591      7.886685     -0.054487     -0.468136    -0.183611  
  0.616115     76.127630      12.229973       72.945589      10.806831      5.420799      10.715282     -0.092122     -0.473892    -0.128769  
  0.616535     76.443273      12.237507       81.787445      3.705964      10.857733      11.416611     -0.004296     -0.421288    -0.268129  
  0.616929     76.601094      12.243239       90.961157     -1.911868      5.102406      11.982824      0.010072     -0.418375    -0.290017  
  0.617302     76.506406      12.269635       99.826719     -5.844611      1.632596      12.933864      0.114823     -0.491919    -0.240725  
  0.617676     76.537967      12.260844       108.502638     -15.068804      6.680906      6.108202      0.330576     -0.511473    -0.142066  
  0.618050     76.285452      12.267107       117.012629     -14.216382      0.106705      5.403240      0.439480     -0.539460    -0.227222  
  0.618424     76.443273      12.278058       125.380390     -11.250818     -0.708927      11.839966      0.648733     -0.555801    -0.362673  
  0.618799     76.159197      12.283941       135.739339     -9.900291     -9.748408      6.003766      0.729792     -0.566106    -0.238476  
  0.619176     75.969809      12.288290       145.007886     -5.540166     -10.519288      10.604750      0.867349     -0.509110    -0.147517  
  0.619550     75.654173      12.291183       153.897137     -0.236872     -8.907299      8.018260      1.005390     -0.520187    -0.190456  
  0.619922     75.496352      12.299787       162.881232      0.826273     -18.693446      7.777370      0.854780     -0.485686    -0.269143  
  0.620295     75.811994      12.192265       171.746794      6.661871     -4.778525      4.395141      0.932356     -0.562083    -0.319509  
  0.620670     75.591040      12.312582       180.659752      6.038573     -9.170364      8.872326      0.791808     -0.484789    -0.227923  
  0.621044     75.906682      12.321413       189.833481     -1.651975     -1.735362      6.375808      0.748383     -0.321968    -0.154688  
  0.621415     76.064503      12.332327       199.030899     -0.395565      0.365123      15.928516      0.671019     -0.207041    -0.167858  
  0.621790     76.317018      12.331333       208.109802     -0.588957     -9.550020      19.139018      0.422062     -0.152375    -0.332795  
  0.622162     76.096070      12.341782       217.591681      3.860258      0.612173      15.407744      0.435343     -0.217025    -0.226988  
  0.622538     76.032943      12.337159       226.931338      8.500656     -0.054130      11.964175      0.311500     -0.326754    -0.183249  
  0.622911     76.096070      12.332690       235.299099      11.370102      3.478963      9.064780      0.235689     -0.397198    -0.215871  
  0.623283     76.064503      12.494963       243.690549      12.316849      7.144622      9.888932      0.191963     -0.443047    -0.206509  
  0.623658     76.096070      12.330091       252.556111      10.205817      4.533999      7.998013      0.090578     -0.507483    -0.324422  
  0.624030     76.380146      12.337259       262.701719      4.824409      11.645917      11.780665      0.196295     -0.477781    -0.303173  
  0.624405     76.474839      12.325345       271.543575     -1.969283      7.487228      8.054127      0.172761     -0.506537    -0.224016  
  0.624779     76.348585      12.318689       280.338017     -6.622572      5.217199      11.033870      0.280874     -0.517285    -0.185142  
  0.625151     76.537967      12.300022       289.013945     -13.528127      7.467385      10.319455      0.484984     -0.493133    -0.242988  
  0.625521     76.569533      12.302991       297.998040     -16.220213     -1.605602      8.576994      0.534391     -0.491454    -0.271707  
  0.625894     76.190764      12.298645       306.934687     -14.413840     -2.618646      10.234485      0.720641     -0.511920    -0.161655  
  0.626270     75.875121      12.281988       314.923179     -11.021311     -10.739517      5.643543      0.773786     -0.577415    -0.183004  
  0.626642     75.906682      12.274522       325.779947     -5.575884     -9.234059      10.294429      0.901750     -0.515525    -0.199184  
  0.627016     75.780427      12.266550       335.309220      1.240151     -11.175511      8.185441      0.943096     -0.566556    -0.274667  
  0.627390     75.717300      12.255378       344.245902      4.189633     -11.345653      7.718571      0.829824     -0.509582    -0.187744  
  0.627763     75.685734      12.247175       353.229997      8.804131     -7.657940      5.774546      0.777422     -0.515416    -0.246727  
  0.628138     75.906682      12.271912       7.947294      3.851848     -5.875379      6.229559      0.665739     -0.427965    -0.258184  
  0.628513     76.064503      12.234493       9.061415     -1.743876     -2.632752      5.768421      0.613070     -0.324667    -0.228591  
  0.628888     74.075961      12.206536       17.998088     -1.151747     -3.757371      14.596714      0.432706     -0.200812    -0.161446  
  0.629261     76.253891      12.224860       26.934761      0.657836     -2.311093      16.402922      0.276827     -0.180520    -0.192797  
  0.629635     76.285452      12.222597       36.155890      0.560744     -0.844244      16.559170      0.204153     -0.128584    -0.248299  
  0.630008     76.222324      12.217943       45.329611      6.591086      1.991271      10.769087      0.086809     -0.268331    -0.305821  
  0.630381     76.285452      12.216038       54.692966      10.278509      5.398719      9.347284      0.012018     -0.380440    -0.216005  
  0.630753     76.159197      12.210663       63.629639      12.429015      7.391302      8.282552     -0.021978     -0.475083    -0.148935  
  0.631126     76.222324      12.046198       72.518903      10.718618      7.821566      10.018455     -0.061952     -0.485698    -0.254809  
  0.631507     76.601094      12.213070       81.526691      3.913122      9.875132      11.827588     -0.039189     -0.430155    -0.328562  
  0.631885     76.474839      12.215571       89.965563     -2.263515      4.487318      12.052624     -0.022393     -0.423531    -0.196392  
  0.632259     76.443273      12.217837       99.494854     -6.101313      3.756713      12.322465      0.133590     -0.506967    -0.194375  
  0.632634     76.569533      12.214024       108.123369     -15.651312      8.444320      7.325765      0.365422     -0.500437    -0.195404  
  0.633008     76.253891      12.226171       116.988923     -15.182325     -1.301774      5.144611      0.424192     -0.554224    -0.272933  
  0.633383     76.348585      12.222006       126.162643     -12.827428      1.045611      11.401025      0.663941     -0.559266    -0.233753  
  0.633791     76.001376      12.224602       135.478594     -10.006629     -12.391013      6.298821      0.728132     -0.596033    -0.147966  
  0.634163     76.096070      12.333989       144.344147     -5.154618     -10.525742      11.806474      0.890312     -0.522999    -0.201045  
  0.634534     75.717300      12.225290       153.944550     -0.205021     -8.758514      7.041753      0.998259     -0.540170    -0.240404  
  0.634906     75.780427      12.227320       163.070866     -0.111152     -17.673232      8.089010      0.866459     -0.495856    -0.241608  
  0.635279     75.717300      12.230528       172.220871      6.067702     -4.627220      4.022264      0.939934     -0.564322    -0.255904  
  0.635654     75.780427      12.232558       181.157553      5.792665     -10.192484      9.481160      0.764158     -0.498800    -0.297420  
  0.636027     76.001376      12.218047       190.189043     -1.395796     -2.315043      5.753531      0.721720     -0.344635    -0.226641  
  0.636398     75.938249      12.238288       198.153829      0.681447      1.305048      16.353078      0.668935     -0.246511    -0.150557  
  0.636771     75.969809      12.239957       208.678705     -0.831165     -8.321305      19.312021      0.441557     -0.167117    -0.252473  
  0.637144     76.127630      12.237833       217.354633      2.946810     -0.366248      14.992992      0.421958     -0.209151    -0.195962  
  0.637520     76.064503      12.234493       226.457243      7.440229     -1.498952      11.862241      0.263966     -0.331981    -0.268807  
  0.637891     76.096070      12.233543       235.322788      11.888623      4.138350      9.296424      0.232921     -0.427694    -0.286022  
  0.638265     75.685734      12.230167       244.449104      12.886009      7.951376      10.534029      0.192767     -0.470276    -0.165224  
  0.638639     76.064503      12.231873       253.006499      10.829862      3.373485      7.589836      0.036066     -0.520190    -0.201669  
  0.639012     76.474839      12.278419       261.563895      5.382374      9.749906      12.148392      0.118593     -0.478845    -0.220715  
  0.639386     76.569533      12.245498       269.955362     -2.278282      9.222899      7.174048      0.145709     -0.500158    -0.313675  
  0.639760     76.348585      12.241665       280.266916     -6.182031      6.613223      11.394515      0.237934     -0.520040    -0.210130  
  0.640133     76.601094      12.248478       289.298406     -12.888281      5.848847      10.018835      0.376267     -0.514178    -0.169476  
  0.640505     76.474839      12.254889       297.974334     -15.840697     -0.885901      8.647214      0.463019     -0.491282    -0.215241  
  0.640878     76.443273      12.253220       307.053219     -13.656329      0.009299      9.640885      0.695326     -0.529971    -0.289820  
  0.641252     76.159197      12.257820       315.634339     -11.808189     -7.662965      5.862798      0.748227     -0.562120    -0.210334  
  0.641626     75.811994      12.261687       324.547279     -6.603522     -10.559298      10.927184      0.832009     -0.491177    -0.151224  
  0.641998     75.717300      12.176730       333.958056      1.186283     -11.758139      9.085328      0.926594     -0.551521    -0.351414  
  0.642370     75.654173      12.279454       343.676981      5.662727     -11.053235      6.907540      0.838661     -0.542805    -0.246524  
  0.642743     75.591040      12.282641       352.708490      8.123360     -7.505903      5.114391      0.787295     -0.513580    -0.168689  
  0.643119     75.875121      12.296325       361.763668      4.645999     -7.758410      5.817498      0.674028     -0.427473    -0.177773  
  0.643491     76.222324      12.305521       8.373978     -0.904061     -3.076666      7.622281      0.627277     -0.308326    -0.313168  
  0.643867     76.348585      12.314784       17.452881     -1.286833     -2.354432      14.149156      0.464730     -0.186807    -0.238994  
  0.644240     76.222324      12.312032       25.891755      0.183714     -3.327151      16.131028      0.286421     -0.161477    -0.161600  
  0.644612     76.348585      12.309576       35.302522      0.055248      0.422015      15.492389      0.257664     -0.125357    -0.179968  
  0.644988     76.222324      12.312032       44.665877      6.172241      0.528443      10.741733      0.114565     -0.242941    -0.301589  
  0.645362     76.253891      12.311093       53.958121      10.489663      4.354742      10.276931      0.034389     -0.353480    -0.277329  
  0.645734     76.285452      12.310153       62.918496      11.889875      7.290580      8.338230     -0.004706     -0.444064    -0.155512  
  0.646106     76.190764      12.303856       71.831467      10.595160      5.914179      9.469047     -0.057197     -0.463137    -0.180024  
  0.646479     73.160601      12.262523       80.981477      4.797578      9.363487      12.438412     -0.007664     -0.410419    -0.259157  
  0.646851     76.601094      12.257640       89.728516     -1.440454      5.041610      11.201310     -0.010025     -0.419629    -0.277876  
  0.647312     76.632661      12.284144       97.906642     -5.289046      5.086564      12.083561      0.124372     -0.492200    -0.280066  
  0.647696     76.853609      12.278836       107.672972     -14.249803      8.899171      8.311151      0.353374     -0.482344    -0.182236  
  0.648074     76.348585      12.259986       116.751875     -15.082532     -1.384816      6.238140      0.418314     -0.523211    -0.228871  
  0.648452     76.506406      12.252633       125.664842     -13.222853      2.653193      10.721297      0.660423     -0.524996    -0.227203  
  0.648830     76.064503      12.237112       134.980793     -10.159246     -12.892582      6.105738      0.697477     -0.587616    -0.210899  
  0.649207     76.948303      12.235402       144.107100     -5.133336     -10.823586      11.459446      0.867903     -0.531353    -0.286164  
  0.649584     75.938249      12.214704       153.280820     -1.697917     -7.873929      7.498215      0.982268     -0.497388    -0.216225  
  0.650021     75.685734      12.251096       161.293019      0.426325     -16.806583      8.503152      0.853552     -0.491785    -0.163373  
  0.650397     75.748861      12.196799       171.557142      5.890059     -2.950578      3.289185      0.947293     -0.549684    -0.174769  
  0.650774     75.748861      12.191546       180.612339      7.593601     -10.444142      8.745074      0.758049     -0.524764    -0.332258  
  0.651147     75.811994      12.187010       189.477901      0.739874     -4.405639      7.499933      0.678085     -0.356144    -0.225998  
  0.651521     75.843555      12.187369       198.556804      0.659384      1.434223      14.800740      0.632325     -0.246941    -0.114112  
  0.651896     76.253891      12.181515       207.706827     -0.900927     -5.898991      18.324911      0.447404     -0.169181    -0.208127  
  0.652272     76.159197      12.184385       215.932349      2.654544     -0.107259      14.802148      0.413674     -0.210172    -0.245767  
  0.652646     76.222324      12.192993       225.840909      6.935154     -1.933846      13.612656      0.230919     -0.299946    -0.297055  
  0.653020     76.253891      12.195980       234.801298      11.557659      3.274712      9.414240      0.185581     -0.399066    -0.268985  
  0.653398     76.064503      12.200394       243.927596      11.158411      9.645055      10.514255      0.196232     -0.435426    -0.176699  
  0.653775     76.159197      12.206725       252.674644      9.754057      4.845852      7.022687      0.051891     -0.497498    -0.249506  
  0.654151     76.317018      12.213773       261.279452      5.405939      6.561294      13.385658      0.077391     -0.473662    -0.250595  
  0.654526     76.474839      12.226068       269.599800     -2.322496      8.805713      6.914569      0.121216     -0.487801    -0.260504  
  0.654902     76.380146      12.231544       279.935042     -5.869897      7.920668      11.057312      0.235958     -0.507220    -0.192253  
