02-Mar-2018 11:02:52

Rotor = T-Motor 18 inch    Motor = Scorpion SII-4020-420KV    Rotation = CCW

Tunnel RPM = 550.0    AoA = 0 deg   Motor Speed = 3000 rpm

Scan Rate = 2000 Hz   Number of Readings = 5000   Pressure = 29.58 inHg  

  Time(s)       Temp(f)    Velocity(m/s)    Position(deg)     Fx(N)         Fy(N)         Fz(N)        Tx(Nm)        Ty(Nm)       Tz(Nm) 
  1.358928     73.129034      12.227022       243.856494      14.399748      12.753175      13.735203      0.248362     -0.498831    -0.175387  
  1.359307     73.192161      12.230353       252.650937      12.625076      7.686340      10.027456      0.069627     -0.576972    -0.149416  
  1.359684     73.413116      12.243310       262.037990      5.697204      12.256660      17.226166      0.185242     -0.494749    -0.243157  
  1.360063     73.697191      12.260893       270.856139      0.061687      9.502421      11.104693      0.280360     -0.577662    -0.360501  
  1.360440     73.665625      12.123151       280.764717     -6.615199      10.779502      13.569139      0.481398     -0.599731    -0.263430  
  1.360816     73.634064      12.269270       290.080650     -14.362762      7.318680      15.031698      0.637398     -0.549080    -0.100172  
  1.361195     73.981267      12.278464       299.041020     -19.686239     -2.761561      10.902970      0.744550     -0.537335    -0.229799  
  1.361570     73.476243      12.275251       307.811793     -18.277137     -2.913978      12.958010      1.001851     -0.543298    -0.293270  
  1.361945     72.655571      12.258009       316.772145     -14.139046     -14.604692      8.552546      1.031625     -0.617848    -0.291637  
  1.362323     72.844958      12.271876       325.756240     -8.733206     -11.864314      13.741189      1.110462     -0.539952    -0.150856  
  1.362700     72.844958      12.262788       334.787713      1.030149     -12.981231      9.205494      1.137894     -0.628879    -0.230094  
  1.363078     72.434622      12.250270       343.250300      7.108136     -15.754675      9.071286      0.942542     -0.629830    -0.299177  
  1.363453     72.939652      12.390517       353.158878      11.007737     -3.326960      9.268843      0.915637     -0.564714    -0.255546  
  1.363829     73.065907      12.241926       1.878890      6.614741     -7.983028      7.507796      0.716930     -0.524968    -0.205529  
  1.364204     73.318422      12.234408       10.697039     -1.881849      1.051688      8.909161      0.681238     -0.337316    -0.207896  
  1.364581     73.381549      12.224704       19.799646     -1.211901     -2.489475      18.950004      0.463583     -0.184016    -0.235405  
  1.364958     73.570937      12.216435       29.044479     -2.143663     -6.933598      19.494947      0.211502     -0.143260    -0.285169  
  1.365336     73.728752      12.186866       38.194495     -0.910101      2.217836      16.957259      0.198159     -0.107699    -0.272202  
  1.365712     73.949707      12.195935       46.965232      7.191183      0.306805      16.796245      0.037045     -0.215885    -0.332630  
  1.366088     73.444676      12.179694       56.233774      11.978329      7.072183      16.153627     -0.037338     -0.306671    -0.243008  
  1.366465     73.255295      12.170984       65.194149      16.200319      10.835682      13.252979     -0.101916     -0.464077    -0.168761  
  1.366841     73.570937      12.161481       74.249350      14.140723      9.923290      12.782694     -0.148791     -0.514130    -0.281058  
  1.367217     73.823446      12.161736       83.114904      7.444021      16.801739      14.296201      0.010571     -0.464362    -0.296730  
  1.367593     73.634064      12.153017       91.933053      0.492980      8.628478      14.820396      0.044768     -0.488588    -0.253176  
  1.367970     73.507804      12.139761       100.774909     -5.276165      5.388604      16.600326      0.246891     -0.542310    -0.169917  
  1.368345     74.075961      12.186903       109.711582     -18.379459      5.607152      13.833876      0.524873     -0.459181    -0.194729  
  1.368722     73.823446      12.149922       118.008223     -19.638853     -2.024394      8.904452      0.664895     -0.523957    -0.261111  
  1.369099     73.602498      12.148719       127.229357     -18.241631     -0.432950      12.468686      0.927495     -0.553262    -0.297983  
  1.369476     73.034340      12.150116       136.900870     -12.928670     -11.887538      10.196018      0.975569     -0.610790    -0.152109  
  1.369852     72.844958      12.150578       146.430161     -2.995346     -17.159917      15.046302      1.064263     -0.638679    -0.189393  
  1.370229     72.844958      12.161060       155.224613     -0.423743     -9.976151      8.287636      1.179057     -0.602923    -0.248792  
  1.370606     72.908086      12.170945       164.659078      0.065831     -16.007053      8.502037      1.014722     -0.574809    -0.244718  
  1.370984     72.844958      12.184611       173.192767      3.367607     -4.443011      6.116541      1.074203     -0.614643    -0.283293  
  1.371360     72.655571      12.115609       181.987210      5.371015     -6.734463      11.741254      0.909029     -0.577988    -0.185729  
  1.371737     73.097473      12.213620       191.137233      0.315447     -2.903543      10.457265      0.846004     -0.459091    -0.252472  
  1.372150     73.286855      12.231439       199.599802     -0.851612     -3.252351      21.116433      0.719958     -0.267855    -0.287300  
  1.372529     73.476243      12.242733       209.413554     -3.174943     -7.836398      19.222058      0.529520     -0.204086    -0.315480  
  1.372911     73.349983      12.252998       218.753211     -2.040981     -1.833352      17.592660      0.478531     -0.188895    -0.168460  
  1.373290     73.097473      12.264396       227.689875      7.645922     -2.978007      17.800435      0.281256     -0.343887    -0.162277  
  1.373667     73.476243      12.267455       236.673970      12.356340      6.221952      16.551692      0.267649     -0.423788    -0.321011  
  1.374044     73.318422      12.273434       245.373587      14.793522      11.181260      13.762948      0.189441     -0.523301    -0.232852  
  1.374420     73.349983      12.273798       254.096928      13.095098      10.319032      11.094536      0.073333     -0.600246    -0.270349  
  1.374796     73.634064      12.277068       263.175814      5.535882      13.406811      16.950003      0.183700     -0.518144    -0.222849  
  1.375172     73.255295      12.268811       271.828035     -1.172503      8.524174      10.740440      0.229644     -0.584020    -0.217941  
  1.375549     73.823446      12.277948       279.626893     -7.264347      9.564280      14.549876      0.425987     -0.590426    -0.304998  
  1.375926     73.760319      12.268122       290.033255     -14.549984      7.351582      13.495209      0.585674     -0.569241    -0.240328  
  1.376302     73.697191      12.211351       299.041020     -19.190579     -1.621372      10.179107      0.705849     -0.566173    -0.310871  
  1.376678     73.223728      12.237229       308.143648     -17.590903     -1.356811      12.775705      0.953756     -0.562245    -0.174183  
  1.377056     73.129034      12.229628       317.127707     -14.098010     -12.664610      8.060633      1.003067     -0.623879    -0.169055  
  1.377433     73.097473      12.220142       326.301455     -8.566664     -9.333638      13.731981      1.145653     -0.542016    -0.246627  
  1.377810     73.097473      12.207095       334.716629      1.057404     -14.405614      9.672269      1.141514     -0.639664    -0.341000  
  1.378187     72.813392      12.197314       344.127370      5.612566     -17.333631      11.164096      0.980708     -0.602743    -0.241740  
  1.378566     72.844958      12.181997       352.874400      10.695981     -5.340997      10.214594      0.984009     -0.571592    -0.158266  
  1.378943     72.939652      12.177848       1.926300      6.066067     -9.150405      6.774781      0.787246     -0.537110    -0.261914  
  1.379321     73.318422      12.231802       11.076315     -1.589735     -1.037566      9.316242      0.718264     -0.351483    -0.316509  
  1.379696     73.286855      12.166105       20.036691     -1.273729     -5.371782      18.536417      0.449272     -0.202585    -0.204151  
  1.380074     73.381549      12.172426       28.333337     -2.561239     -3.817343      18.473959      0.245301     -0.167311    -0.171496  
  1.380448     73.539370      12.171607       38.147082     -0.395208      5.290624      16.942614      0.229907     -0.143072    -0.268661  
  1.380825     72.434622      12.161609       47.344509      7.439585      1.365987      16.459089      0.034516     -0.261032    -0.435225  
  1.381202     73.444676      12.170526       56.257476      12.569230      7.183110      16.982908     -0.038369     -0.340736    -0.188752  
  1.381579     73.129034      12.177396       65.526013      14.374218      8.774124      12.052339     -0.094859     -0.470578    -0.074019  
  1.381954     73.634064      12.196251       74.225644      11.726670      10.948834      12.506127     -0.077833     -0.495706    -0.283000  
  1.382328     74.012834      12.203198       83.043793      6.667118      14.356868      14.698268      0.012094     -0.478259    -0.390058  
  1.382704     73.665625      12.203150       92.193807      1.406527      5.973609      15.736399      0.019386     -0.528025    -0.259636  
  1.383081     73.413116      12.208099       100.229703     -4.250534      6.597175      16.989446      0.259191     -0.571732    -0.064476  
  1.383459     73.823446      12.219327       110.043446     -17.604292      7.905025      11.295001      0.504229     -0.498188    -0.149096  
  1.383836     73.823446      12.221939       119.169754     -19.072870      0.709979      9.426166      0.623239     -0.527451    -0.343084  
  1.384211     73.760319      12.236871       127.940499     -17.968383     -1.209926      13.466130      0.860245     -0.557397    -0.414225  
  1.384587     73.065907      12.227601       136.995696     -12.966271     -11.829779      10.385783      0.961475     -0.617317    -0.140708  
  1.384963     72.687137      12.221950       146.216820     -3.095832     -14.957408      14.653644      1.085895     -0.652746    -0.046971  
  1.385342     72.939652      12.224849       155.532762     -2.560760     -12.798718      8.236509      1.131987     -0.576724    -0.214443  
  1.385720     73.097473      12.239685       164.635372     -0.933350     -17.705555      9.722015      0.989849     -0.549332    -0.371781  
  1.386099     73.034340      12.220722       173.595760      2.544910     -4.106193      4.982498      1.054751     -0.609599    -0.361382  
  1.386476     72.718704      12.219707       182.508718      6.110614     -6.063173      11.859407      0.862687     -0.576304    -0.078550  
  1.386853     73.065907      12.226297       190.995011      2.478390     -1.755925      11.737183      0.768687     -0.455680    -0.141381  
  1.387232     73.444676      12.152171       199.528700      0.641344     -1.144374      19.255121      0.645942     -0.279988    -0.371769  
  1.387610     73.665625      12.229265       209.081698     -2.042600     -7.188254      17.762434      0.446933     -0.207844    -0.382255  
  1.387986     73.444676      12.230643       218.729505     -1.906285      0.649769      17.232813      0.420968     -0.180720    -0.085745  
  1.388364     72.718704      12.218404       228.021749      7.061095     -0.845067      18.035741      0.255451     -0.305612    -0.193031  
  1.388744     73.507804      12.226151       236.626557      12.974550      5.470717      18.416022      0.236758     -0.397482    -0.422441  
  1.389200     73.949707      12.233826       245.800269      15.699943      8.756601      14.468357      0.166868     -0.517612    -0.316474  
  1.389580     73.160601      12.219561       254.405077      13.727814      10.005014      11.969509      0.078494     -0.582135    -0.186811  
  1.389958     72.939652      12.226152       263.223227      5.138415      13.728586      15.812868      0.195380     -0.493072    -0.153914  
  1.390333     73.697191      12.345172       271.828035     -0.969200      9.706500      10.150775      0.251547     -0.555530    -0.258732  
  1.390708     73.855013      12.245778       279.911336     -6.199412      9.477288      14.281476      0.437617     -0.592312    -0.385839  
  1.391087     73.791885      12.239840       289.819914     -14.467111      6.248959      13.974966      0.598664     -0.550562    -0.198205  
  1.391463     73.602498      12.246788       299.254379     -19.363160     -1.482131      10.864163      0.742824     -0.530606    -0.219506  
  1.391838     73.413116      12.252423       309.115544     -18.660965     -1.637638      11.464718      0.984866     -0.533356    -0.161759  
  1.392214     73.129034      12.243953       318.147017     -13.569654     -14.676168      7.655304      1.011411     -0.631424    -0.251640  
  1.392593     73.097473      12.263096       327.273351     -7.718420     -11.498322      15.292449      1.133543     -0.541192    -0.274671  
  1.392971     72.781831      12.269851       336.281117      1.305488     -12.430753      9.460802      1.149717     -0.618991    -0.255109  
  1.393347     72.718704      12.274314       345.146679      5.866791     -16.831194      9.840668      0.960256     -0.588898    -0.197947  
  1.393723     72.403061      12.277157       353.016639      10.714667     -4.277267      9.422909      0.950341     -0.559577    -0.203614  
  1.394100     72.908086      12.297239       1.594434      6.222494     -8.428079      7.685792      0.751924     -0.512793    -0.287024  
  1.394478     73.255295      12.303838       11.028905     -2.120786      0.320683      9.856212      0.710034     -0.332203    -0.264548  
  1.394854     73.539370      12.305821       20.202626     -2.093304     -1.222278      18.460625      0.493095     -0.172206    -0.233873  
  1.395233     73.634064      12.332807       29.471163     -1.667954     -5.022412      19.752344      0.258642     -0.155736    -0.287501  
  1.395610     73.634064      12.322456       38.265606      0.418905      0.826023      17.793880      0.209371     -0.131051    -0.232884  
  1.395987     73.539370      12.325245       47.534148      7.223392     -0.451153      15.272830      0.053008     -0.225479    -0.309740  
  1.396363     73.444676      12.325444       56.850094      11.384155      7.208037      16.306188     -0.002860     -0.302545    -0.219091  
  1.396740     73.381549      12.326008       65.644537      14.329543      11.208098      11.631713     -0.074057     -0.439645    -0.190880  
  1.397117     73.634064      12.327633       74.652325      14.148361      10.117469      13.535241     -0.125821     -0.507655    -0.417887  
  1.397495     74.296910      12.331407       83.660109      8.515011      15.747233      13.744015      0.001327     -0.501191    -0.306430  
  1.397873     73.634064      12.321162       92.501965      1.395361      7.107315      15.184782      0.046329     -0.513178    -0.205154  
  1.398251     73.570937      12.194222       100.798615     -5.084696      8.213596      17.138827      0.287231     -0.540387    -0.166694  
  1.398628     73.886573      12.307234       110.375311     -18.798695      5.864276      12.780962      0.494086     -0.459693    -0.217256  
  1.399003     73.665625      12.303389       119.549031     -20.009130     -1.207858      10.046179      0.642639     -0.529263    -0.297352  
  1.399380     74.107528      12.301998       128.793862     -17.683874     -1.616149      12.656100      0.906734     -0.580383    -0.305066  
  1.399759     72.971213      12.278522       137.896472     -12.825653     -11.960000      11.494335      0.969079     -0.622009    -0.134628  
  1.400135     72.813392      12.276702       147.165010     -3.739738     -15.374361      14.141202      1.060489     -0.644225    -0.100399  
  1.400512     72.371495      12.269013       156.291317     -2.390748     -11.466735      8.068336      1.133840     -0.593886    -0.240116  
  1.400889     73.034340      12.277952       165.441340     -0.418140     -15.776930      9.602307      0.985932     -0.580488    -0.305449  
  1.401269     73.129034      12.440206       173.880203      3.009728     -2.728283      5.936770      1.047750     -0.624705    -0.347131  
  1.401646     72.781831      12.275041       182.769472      6.022684     -5.871149      11.932794      0.862028     -0.597632    -0.193810  
  1.402021     73.002779      12.276290       191.706136      1.543167     -3.025774      9.354083      0.781787     -0.485989    -0.169092  
  1.402398     73.255295      12.280498       201.851761     -0.432460     -2.667503      18.875899      0.664536     -0.305495    -0.257187  
  1.402776     73.634064      12.292649       210.598791     -3.097661     -7.038275      19.245452      0.469504     -0.205180    -0.330025  
  1.403154     75.969809      12.298715       219.677694     -2.216101     -1.384155      18.549347      0.410408     -0.189879    -0.188544  
  1.403532     73.223728      12.287919       228.590670      7.634148     -0.400467      19.029958      0.256170     -0.343812    -0.233707  
  1.403910     73.381549      12.291035       237.503627      13.697094      5.696319      17.130919      0.216306     -0.454129    -0.309674  
  1.404288     73.349983      12.290671       246.013610      15.257422      11.175584      13.792657      0.147101     -0.543786    -0.235118  
  1.404666     73.507804      12.289896       255.139926      12.544643      11.586685      10.752279      0.063218     -0.586312    -0.247002  
  1.405044     73.570937      12.284134       264.124003      5.187050      11.540436      16.864658      0.156336     -0.501656    -0.299512  
  1.405493     73.602498      12.280601       272.539177     -0.595528      9.710552      11.273416      0.240439     -0.575157    -0.260180  
  1.405870     73.697191      12.271297       282.281810     -6.685218      9.810053      14.419800      0.430482     -0.600150    -0.239771  
  1.406246     73.728752      12.289846       291.574054     -15.361186      7.236326      12.492058      0.609136     -0.561400    -0.173163  
  1.406622     73.760319      12.251204       300.226275     -18.543670     -0.757161      9.606173      0.745451     -0.553864    -0.304219  
  1.407000     73.444676      12.230643       309.376280     -17.472330     -3.407064      13.052062      0.954625     -0.550669    -0.244351  
  1.407375     73.002779      12.215144       318.455202     -13.608532     -13.419758      7.170386      1.013510     -0.610353    -0.153006  
  1.407751     73.129034      12.203540       327.486674     -8.155066     -8.825180      14.834415      1.168562     -0.513018    -0.180384  
  1.408128     72.813392      12.180328       336.304823      0.651549     -14.097926      9.349109      1.164328     -0.600197    -0.304825  
  1.408505     72.434622      12.164226       345.478535      6.293100     -16.367081      10.580575      0.994709     -0.576671    -0.339574  
  1.408882     72.497749      12.154476       354.296684      12.141688     -6.753614      9.913398      0.942161     -0.570758    -0.234444  
  1.409257     72.844958      11.977634       2.163347      6.681916     -9.543311      7.254227      0.762458     -0.502553    -0.136314  
  1.409636     73.223728      12.147029       11.408181     -1.769988      1.853730      10.067789      0.746215     -0.306960    -0.182436  
  1.410014     73.381549      12.143576       20.605605     -1.219880     -4.772658      18.863117      0.443498     -0.170631    -0.266786  
  1.410390     73.665625      12.136302       29.826734     -1.965793     -4.631873      19.194897      0.215210     -0.151753    -0.316803  
  1.410768     73.570937      12.132596       38.621177      0.800197      4.768664      17.032084      0.197258     -0.157811    -0.222551  
  1.411146     73.570937      12.140480       47.913421      6.391087      0.575229      15.937846      0.021062     -0.217484    -0.269497  
  1.411525     73.507804      12.138448       57.181959      11.255653      7.732182      17.390898     -0.041354     -0.297978    -0.204330  
  1.411903     73.476243      12.135461       65.928993      13.310068      10.619710      12.474030     -0.093965     -0.426784    -0.241850  
  1.412281     73.192161      12.142732       75.007896      13.535274      9.695577      13.244433     -0.117291     -0.512035    -0.296102  
  1.412659     73.444676      12.142983       83.826046      7.651161      13.741980      13.727049     -0.015667     -0.496009    -0.190030  
  1.413038     73.697191      12.155048       92.904949      1.868323      5.829829      13.793625      0.021670     -0.526304    -0.277159  
  1.413418     73.634064      12.164823       101.841622     -4.395916      7.723805      17.009567      0.265872     -0.554209    -0.290443  
  1.413795     74.012834      12.177010       110.707175     -18.523537      6.407198      11.983948      0.488876     -0.477244    -0.247812  
  1.414170     73.665625      12.144185       119.904602     -19.574430     -1.198185      10.607734      0.606383     -0.534040    -0.193743  
  1.414548     73.665625      12.182217       129.102029     -17.317394      0.494985      12.590762      0.872022     -0.585731    -0.238393  
  1.414926     73.129034      12.187860       137.896472     -12.854152     -11.392763      10.193803      0.954123     -0.644765    -0.263116  
  1.415303     72.939652      12.190922       146.999073     -3.736163     -15.720785      13.663233      1.060395     -0.667504    -0.260147  
  1.415682     71.108925      12.171257       156.243904     -4.127606     -11.968546      9.356764      1.135546     -0.564318    -0.219317  
  1.416058     72.908086      12.199704       165.441340     -1.709234     -16.669823      9.510050      0.990694     -0.560623    -0.195540  
  1.416435     73.097473      12.207095       174.259489      2.754141     -1.916710      5.779337      1.095450     -0.622030    -0.335001  
  1.416812     73.002779      12.202094       182.461305      7.285920     -6.730681      11.930949      0.899451     -0.621396    -0.306481  
  1.417187     72.939652      12.245680       192.820271      3.015462     -5.033483      11.185403      0.781356     -0.494101    -0.173135  
  1.417563     72.908086      12.199704       201.662127     -0.594639     -1.598016      18.207374      0.703988     -0.290787    -0.137921  
  1.417939     73.349983      12.202151       210.148403     -3.165900     -6.243891      18.004705      0.520460     -0.199541    -0.266185  
  1.418316     73.602498      12.206348       219.630281     -1.332822     -0.935196      18.516144      0.451088     -0.193962    -0.287411  
  1.418693     73.318422      12.200484       229.041058      8.734554     -1.934529      19.993427      0.273972     -0.338903    -0.211687  
  1.419071     73.160601      12.193450       238.191063      14.014731      4.181950      17.020359      0.251032     -0.440638    -0.219008  
  1.419449     73.413116      12.195032       246.843285      14.212886      14.578206      13.194449      0.263244     -0.513765    -0.223814  
  1.419828     73.444676      12.195393       256.016996      12.314365      10.274926      10.292146      0.116116     -0.580648    -0.325296  
  1.420282     73.634064      12.192327       265.001091      5.658809      9.157643      16.803817      0.188479     -0.516119    -0.302803  
  1.420662     71.582389      12.155788       273.819240     -0.654691      9.448902      11.657011      0.319065     -0.573727    -0.173599  
  1.421041     73.539370      12.175537       282.566270     -6.871213      9.442292      14.222258      0.517578     -0.589533    -0.207378  
  1.421420     73.570937      12.171967       291.526641     -16.012061      6.875029      14.201953      0.668033     -0.525599    -0.193861  
  1.421798     73.728752      12.168525       300.249982     -18.825186     -4.119071      9.486933      0.751386     -0.558878    -0.344202  
  1.422205     73.413116      12.166235       308.428091     -17.598606     -4.880324      13.153927      0.982976     -0.560853    -0.223209  
  1.422585     73.065907      12.153098       316.843265     -12.868656     -14.003364      7.963135      1.023711     -0.614291    -0.117552  
  1.422962     73.065907      12.147853       327.297057     -8.305499     -9.936586      14.312136      1.111160     -0.514978    -0.155755  
  1.423340     73.129034      12.148573       337.253013      0.716792     -12.519981      9.085916      1.093682     -0.603077    -0.311628  
  1.423717     72.939652      12.158211       346.545257      6.450557     -14.800502      10.376985      0.919299     -0.591731    -0.382916  
  1.424092     72.908086      12.144742       355.647849      11.954290     -4.202919      9.434788      0.864722     -0.577713    -0.220003  
  1.424465     72.813392      12.144974       2.590031      6.228634     -8.155969      6.277490      0.654961     -0.509292    -0.080891  
  1.424842     73.255295      12.156570       11.787456     -2.653342      1.548524      8.995459      0.649962     -0.309847    -0.200326  
  1.425221     73.507804      12.097654       20.937470     -1.851810     -1.883284      19.736977      0.426484     -0.153868    -0.351547  
  1.425596     73.634064      12.172688       29.992667     -2.023334     -5.044126      19.854108      0.175560     -0.142456    -0.347196  
  1.425973     73.349983      12.181230       38.976748      1.060996      1.629561      17.746371      0.126116     -0.140884    -0.113503  
  1.426351     73.413116      12.184568       48.245286      6.378938     -0.008034      16.729117     -0.000784     -0.169475    -0.200749  
  1.426731     73.570937      12.196837       57.087142      10.730218      8.829210      16.523912     -0.029767     -0.276830    -0.285095  
  1.427109     73.570937      12.203374       65.526013      13.386339      12.643360      10.922462     -0.088488     -0.421201    -0.283049  
  1.427484     73.476243      12.215350       74.225644      14.117252      8.509086      13.953132     -0.149166     -0.501631    -0.238274  
  1.427861     73.570937      12.221656       84.229021      8.450337      14.026601      14.915630      0.009848     -0.468979    -0.142506  
  1.428239     73.728752      12.327433       93.307924      1.123109      6.854327      14.536914      0.095738     -0.479700    -0.283404  
  1.428617     73.823446      12.245416       102.173487     -6.252647      6.484849      16.064429      0.323478     -0.508501    -0.303830  
  1.428995     73.949707      12.245562       110.825699     -20.268872      3.236684      11.633456      0.536141     -0.428074    -0.227429  
  1.429370     73.728752      12.248237       119.928309     -19.235925     -0.772132      9.941637      0.701580     -0.515027    -0.238877  
  1.429747     73.634064      12.251056       128.651641     -16.128416     -1.208825      13.036878      0.944516     -0.556690    -0.304594  
  1.430126     73.129034      12.237444       137.801655     -11.374750     -15.275367      10.917219      0.948967     -0.616207    -0.217708  
  1.430502     72.750264      12.243503       147.046486     -3.059921     -14.372339      13.004123      1.080918     -0.628923    -0.162878  
  1.430879     72.592443      12.245588       156.196509     -2.088843     -8.763091      8.111042      1.198661     -0.566612    -0.263688  
  1.431255     72.939652      12.248281       165.322807     -1.374642     -14.534708      8.562065      1.007296     -0.541871    -0.270044  
  1.431633     72.908086      12.240113       174.259489      3.207651     -4.718129      6.666424      1.039056     -0.604182    -0.292694  
  1.432009     72.939652      12.239174       183.409494      6.532223     -8.574881      12.886564      0.871914     -0.582472    -0.212026  
  1.432387     73.002779      12.232087       191.872082      1.267140     -1.572916      11.003816      0.837461     -0.440801    -0.179324  
  1.432764     73.286855      12.221009       200.571698     -2.112943     -0.972544      20.505788      0.712189     -0.219686    -0.232218  
  1.433143     73.539370      12.239550       210.646204     -3.962816     -6.587501      17.918472      0.485744     -0.175099    -0.392177  
  1.433520     73.444676      12.222818       219.440647      0.274988     -3.398325      19.924807      0.411528     -0.202358    -0.265451  
  1.433896     73.097473      12.213620       228.661772      10.006743     -2.419171      19.154567      0.255161     -0.365060    -0.152184  
  1.434273     73.349983      12.216514       237.479921      13.530093      8.116940      15.015213      0.254141     -0.434591    -0.184972  
  1.434649     73.665625      12.216214       246.298070      14.690478      13.246539      12.506561      0.178232     -0.519915    -0.404759  
  1.435026     73.507804      12.205264       254.997705      13.277313      9.516840      10.675886      0.043344     -0.606501    -0.384542  
  1.435404     73.413116      12.204180       264.313655      5.788558      10.448107      17.425878      0.161380     -0.535831    -0.157202  
  1.435860     73.381549      12.203819       273.202906     -1.600653      10.402795      10.699496      0.291884     -0.585197    -0.074122  
  1.436271     73.791885      12.103513       281.262501     -7.658010      9.657294      14.646757      0.496730     -0.596964    -0.395571  
  1.436647     73.981267      12.210682       290.768103     -16.698137      6.528663      14.950924      0.637455     -0.545431    -0.361793  
  1.437023     73.507804      12.210489       300.084036     -19.346262     -4.406862      8.892091      0.731945     -0.592113    -0.200769  
  1.437399     73.255295      12.210209       309.257748     -18.636443     -3.654753      13.552771      0.998254     -0.573080    -0.075383  
  1.437775     73.097473      12.209706       317.981107     -13.269130     -13.518910      7.428518      1.047336     -0.640962    -0.223022  
  1.438152     73.286855      12.223618       327.154818     -7.366713     -11.070134      14.868696      1.139142     -0.555413    -0.344143  
  1.438545     73.255295      12.229774       336.091500     -0.488742     -14.466989      9.804956      1.103639     -0.629231    -0.243724  
  1.438938     72.781831      12.229550       345.407451      3.240222     -13.572821      10.320986      0.996364     -0.586222    -0.172267  
  1.439314     72.781831      12.393822       354.012241      11.171199     -4.656512      11.463028      0.938344     -0.619267    -0.277555  
  1.439690     73.034340      12.257171       2.850783      5.970069     -7.961874      7.598780      0.706096     -0.557910    -0.337619  
  1.440068     73.002779      12.258108       12.143026     -2.716533      0.554980      7.708449      0.678424     -0.376181    -0.264212  
  1.440445     73.318422      12.274733       20.795242     -3.074254     -3.287907      19.275497      0.451230     -0.192399    -0.094623  
  1.440822     73.634064      12.290053       30.111190     -3.549938     -3.788627      18.978413      0.212407     -0.169560    -0.212707  
  1.441200     73.665625      12.278731       39.237502      0.269546      2.113749      19.521106      0.152036     -0.156697    -0.299403  
  1.441577     73.634064      12.299135       48.482333      7.358221      0.209847      15.773655      0.017460     -0.249594    -0.384422  
  1.441954     73.602498      12.301364       57.395304      10.639187      10.952407      16.831477     -0.007522     -0.342077    -0.142340  
  1.442332     73.160601      12.302745       66.545318      12.053375      11.385829      10.332818     -0.094820     -0.442175    -0.067213  
  1.442710     73.570937      12.306185       75.268650      13.577927      6.854776      15.057473     -0.150238     -0.508307    -0.355263  
  1.443088     73.728752      12.313190       84.205323      8.275113      15.662728      15.231139      0.014825     -0.484839    -0.389738  
  1.443467     73.602498      12.307845       93.307924      2.464248      6.232034      15.105835      0.069481     -0.530106    -0.240724  
  1.443844     73.634064      12.305618       102.173487     -5.979459      7.176702      15.899350      0.313386     -0.541888    -0.057995  
  1.444221     73.665625      12.326704       110.564945     -20.356186      3.207862      9.297759      0.484343     -0.440674    -0.175198  
  1.444597     73.949707      12.298881       119.952016     -18.864267     -0.970903      10.670956      0.636611     -0.522212    -0.411029  
  1.444974     73.634064      12.287457       129.125727     -16.524189      1.146510      13.924739      0.920253     -0.542338    -0.322162  
  1.445349     73.034340      12.276654       138.252043     -11.385791     -13.658717      12.692757      0.938993     -0.592146    -0.038984  
  1.445725     72.813392      12.267618       147.425764     -3.298661     -15.401779      13.134939      1.048142     -0.617931    -0.105110  
  1.446102     72.971213      12.261643       156.528365     -1.516752     -9.959623      6.056250      1.149007     -0.569821    -0.358250  
  1.446480     72.876525      12.252756       165.630974     -0.740607     -16.346640      7.926679      0.975639     -0.544093    -0.349061  
  1.446857     72.781831      12.251667       174.496537      2.333481     -4.700345      6.714794      1.028730     -0.562766    -0.204857  
  1.447234     72.908086      12.077667       182.816885      5.654999     -7.182080      13.851454      0.843804     -0.521058    -0.125381  
  1.447611     73.255295      12.251910       192.369883      1.829411      0.634693      12.258892      0.797981     -0.410658    -0.336231  
  1.447987     73.570937      12.251633       201.780642     -0.544526     -0.429212      20.690019      0.661376     -0.222913    -0.412366  
  1.448364     73.192161      12.242075       210.835839     -2.564785     -6.099934      17.537666      0.463110     -0.186171    -0.183339  
  1.448742     73.381549      12.241646       219.867329     -1.055937     -2.766149      18.190366      0.403194     -0.160129    -0.023685  
  1.449120     73.413116      12.252423       229.017352      8.763609     -1.982810      19.051307      0.267383     -0.302788    -0.269227  
  1.449497     73.065907      12.247131       237.740675      14.065683      6.851756      17.249996      0.258439     -0.393399    -0.426217  
  1.449875     73.192161      12.245980       246.843285      15.717131      11.267292      12.915346      0.178090     -0.517360    -0.174702  
  1.450252     73.192161      12.314762       255.329560      13.087174      8.443474      9.440153      0.080842     -0.589259    -0.113895  
  1.450630     73.697191      12.254385       263.152125      5.603007      10.701628      16.722068      0.220226     -0.492899    -0.377196  
  1.451008     73.886573      12.253956       274.151096     -1.300433      10.679944      10.928304      0.299528     -0.545847    -0.369906  
  1.451438     73.602498      12.251996       282.827024     -7.015807      8.581212      14.683636      0.467297     -0.594642    -0.236682  
  1.451852     73.697191      12.262194       291.621467     -17.266018      7.725179      14.782540      0.674802     -0.502771    -0.127629  
  1.452229     73.634064      12.230207       300.629251     -18.897998     -2.383143      8.731795      0.782486     -0.552277    -0.333886  
  1.452605     73.570937      12.256839       309.257748     -18.433439     -5.283160      13.170352      0.950147     -0.550694    -0.298240  
  1.452985     72.939652      12.252182       318.147017     -13.157206     -14.739565      6.722727      1.009509     -0.627192    -0.129456  
